Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 St. Petersburg Q1,L vs Tig,25% (2/8),50% (1/2),0/4,71% (5/7),0% (0/5),0/1,0/0,1/2,0/0,1/1
2015 Nanjing $100K R32,L vs Kucova,71% (12/17),67% (8/12),2/8,69% (11/16),27% (3/11),2/7,0/1,0/0,0/1,0/0
2015 Tianjin Q1,W vs Okamura,57% (8/14),88% (7/8),2/4,36% (5/14),20% (1/5),4/6,1/2,0/0,0/1,0/0
2015 Tashkent Q2,L vs Voegele,40% (6/15),67% (4/6),1/4,40% (6/15),33% (2/6),2/3,0/0,0/0,0/0,0/0
2015 Tashkent Q1,W vs Daniels,31% (4/13),75% (3/4),0/1,15% (2/13),50% (1/2),2/2,1/1,1/1,0/0,0/0
2015 Seoul Q3,L vs Badosa,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2015 Seoul Q2,W vs Choi,100% (8/8),100% (8/8),3/3,57% (4/7),25% (1/4),4/7,1/1,0/0,0/0,0/0
2015 US Open Q1,L vs Tig,22% (2/9),100% (2/2),0/5,56% (5/9),0% (0/5),1/2,0/0,2/2,0/0,0/0
2015 Wimbledon Q2,L vs Chirico,30% (3/10),67% (2/3),2/3,50% (5/10),20% (1/5),2/2,0/0,0/1,0/0,0/1
2015 Wimbledon Q1,W vs Kiick,63% (5/8),80% (4/5),0/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2014 Astana 100K R32,W vs Katsitadze,78% (7/9),100% (7/7),3/4,44% (4/9),0% (0/4),2/5,0/0,0/0,0/0,0/0
2014 Versmold 50K R32,L vs Radwanska,46% (6/13),100% (6/6),2/8,62% (8/13),0% (0/8),1/6,1/2,0/0,0/0,0/0
2014 Nottingham 50K R32,L vs Rogowska,46% (6/13),50% (3/6),1/4,43% (6/14),17% (1/6),2/3,1/1,2/3,0/0,1/2
2014 Moscow 25K R16,W vs Danilina,60% (6/10),83% (5/6),0/1,11% (1/9),0% (0/1),3/4,1/1,1/1,0/0,0/0
2014 Fukuoka 50K QF,W vs Aoyama,50% (6/12),83% (5/6),0/3,55% (6/11),50% (3/6),3/3,0/0,0/0,0/0,0/0
2014 Gifu 75K F,L vs Babos,13% (1/8),0% (0/1),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,1/1
2014 Gifu 75K QF,W vs Patterson,60% (6/10),67% (4/6),0/2,36% (4/11),50% (2/4),1/3,1/2,0/0,1/1,0/0
2014 Namangan 25K SF,L vs Broady,46% (6/13),83% (5/6),2/5,54% (7/13),0% (0/7),1/4,0/1,0/2,0/0,0/1
2014 Namangan 25K QF,W vs Sharipova,67% (8/12),100% (8/8),0/2,36% (4/11),25% (1/4),5/6,0/0,0/1,0/0,0/0
2014 Namangan 25K R16,W vs Buchina,50% (5/10),60% (3/5),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2016 (1 matches),,25.0%,50.0%,0.0%,71.4%,0.0%,0.0%,-,50.0%,-,100.0%
2015 (9 matches),,48.0%,77.6%,30.3%,43.6%,22.7%,63.6%,71.4%,80.0%,33.3%,50.0%
2014 (16 matches),,51.1%,79.3%,29.6%,45.8%,25.6%,62.1%,69.2%,50.0%,75.0%,57.1%
2013 (21 matches),,53.6%,77.8%,44.2%,49.6%,28.9%,74.2%,95.0%,77.8%,87.5%,83.3%
2012 (4 matches),,33.3%,86.7%,50.0%,44.4%,25.0%,69.2%,75.0%,57.1%,50.0%,75.0%
Career (55 matches),,48.5%,76.4%,35.1%,48.0%,25.6%,68.0%,81.8%,55.6%,70.6%,58.3%
