Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2016 St. Petersburg Q1,L vs Tig,25% (2/8),50% (1/2),0/0,0/0,50% (5/10),2/4,0/1,- (0/0),- (0/0)
2015 Nanjing $100K R32,L vs Kucova,50% (8/16),33% (8/24),1/8,0/3,60% (12/20),0/2,0/1,25% (1/4),0% (0/4)
2015 Tianjin Q1,W vs Okamura,59% (10/17),70% (7/10),2/4,1/3,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2015 Tashkent Q2,L vs Voegele,52% (11/21),57% (4/7),1/1,0/0,69% (9/13),3/5,2/3,- (0/0),- (0/0)
2015 Tashkent Q1,W vs Daniels,55% (12/22),43% (3/7),2/2,1/1,75% (3/4),1/2,0/0,- (0/0),- (0/0)
2015 Seoul Q3,L vs Badosa,100% (4/4),0% (0/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2015 Seoul Q2,W vs Choi,80% (4/5),57% (8/14),2/4,1/3,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2015 US Open Q1,L vs Tig,40% (4/10),67% (2/3),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2015 Wimbledon Q2,L vs Chirico,55% (6/11),67% (2/3),0/0,0/0,20% (1/5),0/2,0/1,0% (0/4),25% (1/4)
2015 Wimbledon Q1,W vs Kiick,80% (8/10),36% (4/11),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2014 Astana 100K R32,W vs Katsitadze,56% (5/9),78% (7/9),2/3,1/2,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2014 Versmold 50K R32,L vs Radwanska,36% (5/14),86% (6/7),1/3,0/0,38% (5/13),1/3,1/2,- (0/0),- (0/0)
2014 Nottingham 50K R32,L vs Rogowska,50% (9/18),50% (3/6),1/3,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2014 Moscow 25K R16,W vs Danilina,67% (8/12),50% (5/10),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2014 Fukuoka 50K QF,W vs Aoyama,44% (8/18),63% (5/8),2/3,1/2,77% (10/13),0/1,0/0,- (0/0),- (0/0)
2014 Gifu 75K F,L vs Babos,50% (3/6),0% (0/1),0/0,0/0,67% (8/12),0/2,0/1,- (0/0),- (0/0)
2014 Gifu 75K QF,W vs Patterson,45% (9/20),40% (4/10),2/8,1/6,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2014 Namangan 25K SF,L vs Broady,60% (6/10),42% (5/12),1/1,0/0,46% (6/13),2/4,0/1,- (0/0),- (0/0)
2014 Namangan 25K QF,W vs Sharipova,73% (8/11),73% (8/11),2/3,1/1,63% (5/8),2/3,0/0,- (0/0),- (0/0)
2014 Namangan 25K R16,W vs Buchina,90% (9/10),43% (3/7),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2016 (1 matches),,25.0%,50.0%,-,-,50.0%,50.0%,0.0%,-,-
2015 (9 matches),,57.8%,46.3%,47.6%,36.4%,57.0%,29.4%,37.5%,12.5%,12.5%
2014 (16 matches),,54.6%,55.7%,52.2%,50.0%,58.8%,41.4%,50.0%,-,-
2013 (21 matches),,56.9%,46.9%,58.3%,50.0%,62.5%,51.0%,40.0%,42.4%,42.4%
2012 (4 matches),,60.0%,40.6%,60.0%,50.0%,54.5%,33.3%,25.0%,-,-
Career (55 matches),,55.8%,47.6%,54.2%,47.4%,58.4%,42.5%,41.7%,36.6%,36.6%
