Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 US Open R128,L vs Swiatek,0.92,0.43,40.2,2.2,0.0%,60.0%,15.2%,54.5%,14.8%,26.1%
2019 W60 Fukuoka R32,L vs Ozaki,1.00,0.86,70.5,2.2,1.9%,46.3%,1.9%,50.9%,43.1%,45.5%
2019 W80 Gifu R32,L vs Diyas,1.05,0.47,35.9,2.0,0.0%,44.0%,0.0%,34.8%,26.1%,28.6%
2019 Indian Wells 125K R32,L vs Golubic,0.98,0.53,35.4,2.0,0.0%,46.9%,0.0%,35.5%,30.4%,33.3%
2019 Indian Wells 125K R64,W vs Stollar,1.04,1.58,50.6,2.2,14.3%,85.7%,14.3%,60.7%,40.0%,41.7%
2019 W100 Midland MI R16,L vs Brengle,0.86,0.66,48.9,2.6,0.0%,44.0%,9.1%,45.5%,48.4%,35.7%
2019 Newport Beach R64,L vs Rogowska,0.95,0.69,48.9,2.2,3.3%,46.7%,3.7%,40.7%,32.1%,50.0%
2018 Houston R32,L vs Watson,1.07,0.81,61.7,4.0,2.0%,62.0%,2.1%,38.3%,35.6%,39.5%
2018 Limoges R16,L vs Bogdan,0.98,0.70,59.5,2.3,2.7%,56.8%,0.0%,50.0%,35.3%,31.3%
2018 Limoges R32,W vs Vikhlyantseva,1.30,1.83,38.5,2.3,6.9%,62.1%,0.0%,70.8%,52.2%,42.9%
2018 Chicago R32,L vs Martic,0.85,0.59,41.6,2.1,0.0%,37.5%,0.0%,45.0%,52.2%,28.6%
2018 Washington R32,L vs Petkovic,0.81,0.37,32.6,2.0,0.0%,52.0%,4.3%,34.8%,23.8%,27.8%
2018 Newport Beach R16,L vs Collins,1.06,0.78,62.4,4.0,2.3%,59.1%,2.4%,43.9%,29.7%,42.4%
2018 Newport Beach R32,W vs Mchale,1.30,1.67,35.1,2.1,6.3%,75.0%,3.3%,53.3%,45.2%,46.4%
2018 Australian Open Q1,L vs Seguel,0.91,0.84,63.6,58.4,5.8%,50.0%,4.3%,63.8%,45.3%,35.3%
2017 Waco TX $80K R16,L vs Lao,0.93,0.85,66.4,5.6,5.9%,49.0%,0.0%,55.1%,42.0%,45.5%
2017 Waco TX $80K R32,W vs Komardina,1.10,1.78,38.5,2.3,4.5%,50.0%,0.0%,76.2%,56.0%,65.2%
2017 Tyler TX $80K R16,L vs Collins,0.79,0.64,49.9,2.0,0.0%,48.3%,0.0%,70.4%,34.4%,32.1%
2017 Tyler TX $80K R32,W vs Eikeri,1.19,1.27,55.8,2.3,5.4%,59.5%,2.8%,61.1%,38.5%,47.1%
2017 Macon GA $80K QF,L vs Day,1.08,0.66,52.3,2.0,3.4%,44.8%,0.0%,50.0%,33.3%,30.8%
2021 (1 matches),,0.92,0.43,40.2,2.2,0.0%,60.0%,15.2%,54.5%,14.8%,26.1%
2019 (6 matches),,0.98,0.76,52.1,2.2,3.1%,51.5%,4.3%,45.7%,38.3%,40.7%
2018 (8 matches),,1.03,0.86,52.8,2.8,3.4%,57.3%,2.3%,50.0%,39.7%,37.2%
2017 (36 matches),,1.01,1.03,54.1,2.7,4.6%,57.2%,2.2%,55.5%,44.2%,45.4%
2016 (38 matches),,1.00,1.04,57.4,3.1,3.1%,57.4%,2.1%,55.8%,45.7%,44.3%
Career (122 matches),,1.01,1.02,56.0,2.8,3.4%,56.3%,2.3%,55.2%,44.5%,44.8%
