Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2018 Washington R32,L vs Petkovic,71.8%,35.7%,5.1%,0/2,2.27,0.0%,65.4%,29.4%,0.0%,2.06,0.0%,91.7%,45.5%,16.7%,2.52,0.0%
2017 ITF Dothan R32,W vs Halbauer,77.1%,55.6%,1.4%,0/1,2.10,2.6%,81.1%,55.8%,0.0%,2.07,5.0%,78.6%,54.5%,7.1%,2.13,0.0%
2015 US Open R128,L vs Wozniacki,60.5%,26.1%,7.9%,0/3,2.63,2.1%,58.3%,21.4%,0.0%,2.44,4.2%,81.8%,33.3%,27.3%,2.83,0.0%
Career (3 matches),,71.4%,43.8%,4.1%,0.0%,2.35,1.6%,71.8%,43.2%,0.0%,2.20,3.1%,83.8%,45.2%,16.2%,2.52,0.0%
