Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,12,5,70.6%,29-15,65.9%,234-188,55.5%,3-3,50.0%,17,87.0%,24.9%,6.3%,3.3%,61.1%,72.3%,57.1%,66.3%,38.4%,52.1%,1.14,W (Rotterdam)
2025,79,55,24,69.6%,129-62,67.5%,1037-802,56.4%,14-9,60.9%,75,84.1%,28.4%,5.4%,3.3%,55.6%,73.2%,57.1%,66.1%,40.9%,53.1%,1.21,W (Washington)
2024,72,50,22,69.4%,117-62,65.4%,947-747,55.9%,11-7,61.1%,70,81.1%,31.4%,6.3%,3.7%,54.5%,72.9%,54.7%,64.6%,42.1%,52.8%,1.19,W (2x)
2023,74,48,26,64.9%,107-75,58.8%,928-798,53.8%,14-9,60.9%,72,79.3%,28.4%,4.7%,3.6%,56.6%,72.2%,53.3%,64.0%,40.7%,52.0%,1.13,W (Acapulco)
2022,72,47,25,65.3%,112-71,61.2%,952-822,53.7%,15-12,55.6%,65,78.5%,28.4%,4.6%,2.7%,59.4%,69.3%,52.6%,62.5%,40.3%,51.4%,1.08,W (Atlanta)
2021,50,25,25,50.0%,62-62,50.0%,607-604,50.1%,9-10,47.4%,50,76.4%,24.7%,3.9%,2.8%,60.7%,68.3%,52.3%,62.0%,38.7%,50.4%,1.02,W (2x)
2020,23,13,10,56.5%,36-29,55.4%,328-319,50.7%,6-8,42.9%,23,76.3%,25.8%,3.8%,3.0%,61.5%,69.7%,49.4%,61.9%,39.5%,50.5%,1.04,F (Antwerp)
2019,59,40,19,67.8%,85-51,62.5%,719-631,53.3%,18-10,64.3%,58,84.1%,23.2%,5.5%,3.1%,61.1%,74.3%,55.3%,66.9%,37.8%,52.1%,1.14,W (3x)
2018,55,31,24,56.4%,70-69,50.4%,673-662,50.4%,14-11,56.0%,53,79.5%,23.6%,5.2%,3.5%,60.9%,69.6%,53.2%,63.2%,38.2%,50.7%,1.04,F (3x)
2017,7,2,5,28.6%,5-15,25.0%,69-111,38.3%,2-1,66.7%,7,62.5%,12.4%,3.8%,4.6%,61.2%,63.0%,46.0%,56.4%,35.0%,45.8%,0.80,R16 (Sydney)
Career,508,323,185,63.6%,752-511,59.5%,6494-5684,53.3%,106-80,57.0%,490,80.3%,26.8%,5.1%,3.3%,58.5%,71.3%,53.9%,64.1%,39.8%,51.7%,1.11,
