Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Rotterdam F,W vs Auger Aliassime,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2026 Rotterdam SF,W vs Humbert,30% (3/10),100% (3/3),0/0,44% (4/9),100% (4/4),2/2,1/1,0/0,0/0,0/0
2026 Rotterdam QF,W vs Van De Zandschulp,29% (5/17),40% (2/5),0/2,25% (4/16),50% (2/4),2/2,1/1,2/2,1/1,1/1
2026 Rotterdam R32,W vs Fils,40% (4/10),75% (3/4),0/1,10% (1/10),0% (0/1),2/2,0/0,2/2,0/0,0/0
2026 Australian Open QF,L vs Alcaraz,29% (4/14),50% (2/4),1/5,62% (8/13),13% (1/8),2/2,0/0,1/3,0/0,0/0
2026 Australian Open R16,W vs Bublik,58% (7/12),86% (6/7),0/0,0% (0/12),- (0/0),4/4,1/1,0/0,0/0,0/0
2026 Australian Open R32,W vs Tiafoe,40% (6/15),83% (5/6),0/2,25% (4/16),50% (2/4),4/5,3/4,1/1,1/1,0/0
2026 Australian Open R64,W vs Medjedovic,41% (7/17),100% (7/7),0/1,11% (2/18),50% (1/2),4/5,1/1,2/2,1/1,0/0
2026 United Cup QF,W vs Hurkacz,27% (4/15),50% (2/4),0/0,33% (5/15),80% (4/5),2/2,2/2,0/1,1/1,0/0
2026 United Cup RR,L vs Ruud,33% (3/9),0% (0/3),0/2,56% (5/9),40% (2/5),0/0,0/0,1/2,0/0,0/1
2026 United Cup RR,W vs Mensik,44% (4/9),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2025 Tour Finals SF,L vs Sinner,20% (2/10),0% (0/2),0/3,70% (7/10),57% (4/7),0/0,0/0,1/1,0/0,1/1
2025 Tour Finals RR,L vs Alcaraz,30% (3/10),67% (2/3),1/4,50% (5/10),20% (1/5),1/2,0/0,3/3,0/0,1/1
2025 Tour Finals RR,L vs Musetti,25% (4/16),50% (2/4),0/2,35% (6/17),50% (3/6),2/2,1/2,0/1,0/1,0/1
2025 Tour Finals RR,W vs Fritz,40% (4/10),50% (2/4),0/1,9% (1/11),0% (0/1),2/2,1/1,2/2,1/1,0/0
2025 Vienna SF,L vs Sinner,20% (2/10),100% (2/2),2/4,56% (5/9),20% (1/5),1/2,0/0,2/2,0/0,1/1
2025 Vienna QF,W vs Berrettini,67% (6/9),67% (4/6),0/2,30% (3/10),33% (1/3),3/4,1/2,1/1,0/1,0/0
2025 Shanghai QF,L vs Medvedev,40% (4/10),0% (0/4),0/2,40% (4/10),50% (2/4),0/0,0/0,1/1,0/0,0/0
2025 Beijing SF,L vs Sinner,36% (5/14),20% (1/5),0/3,38% (5/13),40% (2/5),0/0,0/0,2/2,0/0,1/1
2025 Davis Cup RR,L vs Collignon,73% (11/15),45% (5/11),3/6,47% (7/15),14% (1/7),2/5,1/2,0/0,0/0,0/0
2026 (11 matches),,37.5%,72.5%,7.7%,25.9%,51.4%,93.3%,92.3%,69.2%,100.0%,50.0%
2025 (29 matches),,37.3%,63.2%,20.0%,34.4%,36.3%,78.8%,87.5%,89.5%,83.3%,82.4%
2024 (35 matches),,42.6%,67.9%,29.1%,33.3%,30.3%,74.5%,78.4%,74.5%,73.3%,66.7%
2023 (27 matches),,35.6%,71.7%,26.8%,32.4%,28.9%,82.9%,78.3%,76.7%,70.0%,86.7%
2022 (19 matches),,40.6%,68.5%,25.5%,31.3%,33.7%,80.0%,84.6%,66.7%,63.6%,85.7%
Career (268 matches),,35.9%,68.2%,21.3%,33.2%,35.0%,79.7%,86.6%,76.5%,82.1%,79.5%
