Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Rotterdam F,W vs Auger Aliassime,11,19,0.6,11.5%,19.8%,10,18,0.6,11.2%,20.2%,7.9%,3.4%,0.3,8.3%,26.0%
2026 Rotterdam SF,W vs Humbert,4,23,0.2,3.1%,18.0%,3,21,0.1,2.4%,17.1%,0.8%,1.6%,0.3,9.4%,30.5%
2026 Rotterdam QF,W vs Van De Zandschulp,14,29,0.5,6.4%,13.2%,10,26,0.4,5.2%,13.5%,4.2%,1.0%,0.5,14.6%,27.9%
2026 Rotterdam R32,W vs Fils,9,19,0.5,7.1%,15.0%,7,18,0.4,6.0%,15.4%,3.4%,2.6%,0.5,15.0%,28.3%
2026 Australian Open QF,L vs Alcaraz,15,40,0.4,8.5%,22.7%,14,40,0.4,8.4%,24.0%,7.8%,0.6%,0.7,14.8%,19.9%
2026 Australian Open R16,W vs Bublik,18,10,1.8,12.6%,7.0%,13,9,1.4,10.2%,7.1%,7.9%,2.4%,0.6,16.1%,28.7%
2026 Australian Open R32,W vs Tiafoe,31,29,1.1,15.7%,14.6%,23,23,1.0,13.0%,13.0%,7.3%,5.1%,0.5,11.6%,21.7%
2026 Australian Open R64,W vs Medjedovic,30,28,1.1,12.1%,11.3%,18,24,0.8,9.0%,11.9%,7.0%,2.0%,0.6,17.8%,29.1%
2026 United Cup QF,W vs Hurkacz,22,19,1.2,11.6%,10.1%,16,18,0.9,9.8%,11.0%,7.4%,2.5%,0.9,20.6%,23.3%
2026 United Cup RR,L vs Ruud,19,30,0.6,14.4%,22.7%,17,22,0.8,15.0%,19.5%,6.2%,8.0%,0.7,15.2%,20.5%
2026 United Cup RR,W vs Mensik,16,11,1.5,13.3%,9.2%,12,11,1.1,10.9%,10.0%,5.5%,5.5%,0.8,12.5%,15.0%
2025 Tour Finals SF,L vs Sinner,19,28,0.7,12.9%,19.0%,11,26,0.4,8.5%,20.0%,5.4%,3.1%,1.1,19.7%,18.4%
2025 Tour Finals RR,L vs Alcaraz,12,12,1.0,9.2%,9.2%,8,12,0.7,6.8%,10.2%,5.9%,0.8%,1.4,25.4%,18.5%
2025 Tour Finals RR,L vs Musetti,33,42,0.8,16.5%,21.0%,23,42,0.5,12.6%,23.1%,10.4%,2.2%,0.6,9.5%,15.5%
2025 Tour Finals RR,W vs Fritz,24,25,1.0,17.8%,18.5%,19,22,0.9,16.1%,18.6%,12.7%,2.5%,0.6,13.3%,20.7%
2025 Vienna SF,L vs Sinner,14,22,0.6,13.1%,20.6%,12,21,0.6,12.0%,21.0%,10.0%,2.0%,1.4,16.8%,12.1%
2025 Vienna QF,W vs Berrettini,21,30,0.7,15.3%,21.9%,17,28,0.6,13.8%,22.8%,8.9%,4.9%,0.4,10.2%,26.3%
2025 Shanghai Masters QF,L vs Medvedev,16,24,0.7,11.4%,17.1%,15,23,0.7,11.8%,18.1%,8.7%,3.1%,1.0,18.6%,17.9%
2025 Beijing SF,L vs Sinner,19,19,1.0,11.0%,11.0%,14,18,0.8,8.8%,11.3%,7.5%,1.3%,1.1,16.2%,14.5%
2025 Davis Cup RR,L vs Collignon,17,33,0.5,6.9%,13.4%,15,30,0.5,6.7%,13.4%,4.9%,1.8%,0.8,21.5%,28.5%
Career (204 matches),,4675,5496,0.9,13.3%,15.7%,3873,4925,0.8,12.2%,15.5%,7.0%,3.4%,0.7,16.0%,21.5%
