Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Rotterdam F,W vs Auger Aliassime,1.30,2.10,38.0,2.1,3.6%,82.1%,0.0%,60.9%,37.5%,52.4%
2026 Rotterdam SF,W vs Humbert,1.69,1.50,47.5,2.2,2.6%,56.4%,0.0%,70.3%,29.6%,36.0%
2026 Rotterdam QF,W vs Van De Zandschulp,1.08,1.22,70.4,5.7,5.7%,75.5%,2.1%,59.6%,29.0%,43.9%
2026 Rotterdam R32,W vs Fils,0.97,1.83,49.0,2.5,3.4%,86.2%,3.6%,67.9%,39.5%,46.9%
2026 Australian Open QF,L vs Alcaraz,1.05,0.68,33.8,2.3,2.1%,54.2%,0.0%,44.4%,30.2%,35.0%
2026 Australian Open R16,W vs Bublik,1.13,2.53,23.5,2.1,2.9%,73.5%,14.3%,82.1%,52.4%,48.7%
2026 Australian Open R32,W vs Tiafoe,1.08,1.47,33.6,2.2,8.0%,64.0%,8.5%,72.3%,38.5%,49.0%
2026 Australian Open R64,W vs Medjedovic,0.96,1.52,37.1,3.7,8.6%,72.4%,13.5%,71.2%,42.3%,47.0%
2026 United Cup QF,W vs Hurkacz,1.18,1.17,60.4,2.8,7.5%,71.7%,3.9%,66.7%,26.7%,35.0%
2026 United Cup RR,L vs Ruud,0.86,0.62,40.4,2.1,5.9%,52.9%,0.0%,59.4%,26.5%,37.5%
2026 United Cup RR,W vs Mensik,1.21,1.59,44.8,2.2,9.4%,65.6%,3.3%,63.3%,53.3%,39.3%
2025 Tour Finals SF,L vs Sinner,0.97,0.54,45.0,2.6,6.7%,55.6%,11.6%,53.5%,25.0%,25.9%
2025 Tour Finals RR,L vs Alcaraz,0.82,0.69,51.6,2.9,13.3%,56.7%,0.0%,50.0%,37.8%,40.0%
2025 Tour Finals RR,L vs Musetti,0.92,0.84,71.0,17.1,14.3%,60.7%,3.7%,66.7%,36.7%,29.3%
2025 Tour Finals RR,W vs Fritz,1.15,1.49,49.6,2.6,8.6%,60.0%,6.5%,80.6%,44.4%,33.3%
2025 Vienna SF,L vs Sinner,0.75,0.54,36.6,2.1,7.4%,48.1%,0.0%,60.9%,43.3%,22.2%
2025 Vienna QF,W vs Berrettini,1.19,1.46,49.9,2.2,8.3%,61.1%,2.8%,58.3%,48.6%,50.0%
2025 Shanghai QF,L vs Medvedev,0.91,0.71,51.0,2.3,0.0%,58.3%,2.9%,60.0%,30.6%,33.3%
2025 Beijing SF,L vs Sinner,0.96,0.74,53.4,2.1,7.3%,70.7%,5.6%,47.2%,30.0%,32.6%
2025 Davis Cup RR,L vs Collignon,0.87,0.86,80.3,2.8,0.0%,51.0%,4.4%,55.6%,45.5%,46.7%
2026 (11 matches),,1.11,1.32,44.3,2.5,5.7%,68.1%,4.8%,65.0%,36.8%,43.1%
2025 (29 matches),,0.97,0.99,53.7,2.7,5.1%,63.6%,4.2%,60.6%,38.6%,39.0%
2024 (35 matches),,1.00,1.12,44.7,2.5,8.0%,64.8%,4.1%,60.9%,40.5%,42.6%
2023 (27 matches),,1.01,1.07,50.8,2.9,5.2%,64.8%,3.7%,60.7%,39.0%,39.4%
2022 (19 matches),,1.02,1.12,50.4,3.0,5.6%,66.6%,4.8%,59.4%,41.7%,39.3%
Career (268 matches),,1.02,1.07,49.6,2.7,5.3%,64.4%,3.7%,61.4%,38.1%,39.7%
