Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Barcelona R64,W vs Landaluce,85.2%,41.3%,4.5%,2/2,2.38,6.9%,91.1%,29.3%,6.7%,2.26,9.8%,89.5%,55.9%,2.6%,2.68,0.0%
2024 Barcelona CH F,W vs Zapata Miralles,84.2%,61.2%,1.0%,1/0,2.16,0.0%,88.5%,58.0%,0.0%,2.31,0.0%,76.2%,75.0%,4.8%,1.96,0.0%
2022 Alicante CH F,L vs Klein,63.8%,45.5%,8.7%,1/5,2.88,34.2%,57.8%,50.0%,6.7%,2.82,43.3%,100.0%,38.9%,16.7%,3.13,0.0%
2022 ITF Santo Domingo R16,W vs Bertran,80.5%,75.8%,0.0%,0/0,2.26,4.3%,76.0%,68.4%,0.0%,2.13,12.5%,100.0%,85.7%,0.0%,2.33,0.0%
Career (4 matches),,79.3%,54.0%,3.7%,36.4%,2.40,9.8%,80.3%,50.3%,3.1%,2.41,15.4%,90.1%,61.0%,5.5%,2.37,0.0%
