Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Barcelona R64,W vs Landaluce,0.0%,-,8.3%,64.3%,11.8%,23.1%,9.5%,1.0%,7.7%,1.5%,20.0%,-105,-71
2024 Barcelona CH F,W vs Zapata Miralles,3.8%,33.3%,11.2%,55.0%,10.5%,15.2%,8.3%,8.5%,27.3%,3.3%,21.4%,-89,-72
2022 Alicante CH F,L vs Klein,1.9%,0.0%,8.1%,70.0%,7.4%,10.0%,0.0%,15.0%,75.0%,1.9%,0.0%,-87,-59
2022 ITF Santo Domingo R16,W vs Bertran,17.6%,100.0%,16.5%,92.3%,14.1%,5.9%,20.0%,0.0%,0.0%,1.4%,0.0%,-83,-35
Career (4 matches),,4.1%,70.0%,10.3%,68.4%,11.1%,15.2%,11.1%,6.2%,23.6%,2.2%,16.7%,-93,-64
