Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,1-4,20.0%,14-30,31.8%,1-0,100.0%,2,52.4%,9.1%,0.7%,1.4%,62.0%,52.3%,50.0%,51.4%,31.0%,41.8%,0.64,R32 (2x)
2025,4,0,4,0.0%,1-8,11.1%,33-55,37.5%,1-1,50.0%,4,48.8%,25.6%,3.1%,5.5%,60.3%,57.7%,39.1%,50.3%,41.2%,45.4%,0.83,R32 (4x)
2024,30,19,11,63.3%,40-28,58.8%,336-290,53.7%,4-3,57.1%,30,71.7%,35.7%,2.0%,6.0%,64.6%,65.2%,49.0%,59.4%,43.8%,51.6%,1.08,W (Barcelona)
2023,32,14,18,43.8%,36-42,46.2%,363-386,48.5%,9-3,75.0%,32,68.9%,28.0%,1.9%,5.2%,62.6%,65.6%,46.5%,58.4%,41.0%,49.4%,0.99,SF (Istanbul)
2022,32,17,15,53.1%,40-35,53.3%,353-349,50.3%,6-4,60.0%,32,70.7%,30.0%,2.3%,5.6%,61.6%,64.2%,50.5%,58.9%,41.1%,50.2%,1.00,F (Alicante)
2021,13,5,8,38.5%,12-18,40.0%,136-147,48.1%,0-3,0.0%,13,71.2%,26.2%,2.1%,4.6%,63.0%,64.6%,47.0%,58.1%,39.2%,49.0%,0.94,QF (2x)
2020,1,0,1,0.0%,1-2,33.3%,9-14,39.1%,0-0,-,1,54.5%,25.0%,7.7%,2.2%,63.7%,62.1%,36.4%,52.7%,37.7%,46.3%,0.80,R64 (Columbus)
2019,8,3,5,37.5%,7-11,38.9%,67-91,42.4%,0-0,-,8,64.9%,21.0%,2.4%,2.0%,65.4%,59.3%,49.7%,56.0%,37.7%,46.7%,0.86,R32 (3x)
2017,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,1,16.7%,0.0%,0.0%,3.1%,53.1%,52.9%,13.3%,34.4%,22.5%,27.8%,0.34,R32 (Santo Domingo)
2016,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,1,16.7%,0.0%,2.3%,4.7%,41.9%,61.1%,20.0%,37.2%,15.2%,27.6%,0.24,R32 (Santo Domingo)
Career,124,58,66,46.8%,138-152,47.6%,1313-1386,48.6%,21-14,60.0%,124,68.5%,29.0%,2.2%,5.1%,62.8%,64.1%,47.7%,58.0%,41.0%,49.5%,0.97,
