Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Rabat Q1,L vs Bonaventure,25% (2/8),60% (3/5),0/0,0/0,36% (4/11),2/4,1/2,- (0/0),- (0/0)
2017 Grado $25K R32,L vs Chiesa,60% (6/10),33% (1/3),0/0,0/0,60% (6/10),2/4,2/3,- (0/0),- (0/0)
2017 Nurnberg Q1,L vs Rueffer,67% (4/6),33% (1/3),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2017 Yokohama $25K QF,L vs Omae,100% (5/5),17% (1/6),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2017 Yokohama $25K R16,W vs Arakawa,69% (9/13),35% (8/23),2/3,1/1,50% (5/10),0/1,0/0,- (0/0),- (0/0)
2017 Yokohama $25K R32,W vs Minokoshi,67% (8/12),100% (4/4),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2017 Budapest Q1,L vs Sasnovich,58% (7/12),41% (9/22),1/1,0/0,52% (11/21),0/2,0/1,67% (8/12),36% (4/11)
2017 Taipei R32,L vs Siniakova,39% (7/18),43% (6/14),1/2,0/0,58% (11/19),0/2,0/1,- (0/0),- (0/0)
2017 Australian Open R128,L vs Svitolina,100% (2/2),0% (0/6),0/0,0/0,67% (10/15),3/5,0/1,- (0/0),- (0/0)
2017 Hobart R16,L vs Bertens,60% (3/5),25% (2/8),0/0,0/0,25% (2/8),2/4,0/1,- (0/0),- (0/0)
2017 Hobart R32,W vs Parmentier,78% (7/9),50% (5/10),2/4,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Shenzhen R32,L vs Pironkova,62% (8/13),32% (6/19),1/1,0/0,42% (5/12),1/3,1/2,- (0/0),- (0/0)
2016 Limoges R32,L vs Alexandrova,75% (3/4),50% (3/6),0/0,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2016 Limoges Q2,W vs Gjorcheska,67% (6/9),75% (6/8),2/2,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2016 Limoges Q1,W vs Benamar,64% (7/11),45% (5/11),2/4,1/3,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2016 Aschaffenburg $25K R32,L vs Lemoine,50% (10/20),14% (2/14),1/5,0/0,38% (3/8),2/4,2/3,80% (4/5),50% (3/6)
2016 Moscow $25K F,L vs Komardina,65% (11/17),50% (4/8),1/1,0/0,56% (5/9),2/4,1/2,40% (2/5),20% (1/5)
2016 Moscow $25K QF,W vs Kalinskaya,60% (9/15),38% (3/8),2/4,1/3,80% (4/5),0/0,0/0,80% (4/5),60% (3/5)
2016 Roland Garros R128,L vs Zhang,44% (4/9),30% (3/10),0/0,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2016 La Marsa $25K F,L vs Kan,58% (7/12),25% (1/4),0/0,0/0,70% (7/10),0/2,0/1,- (0/0),- (0/0)
2019 (1 matches),,25.0%,60.0%,-,-,36.4%,50.0%,50.0%,-,-
2017 (11 matches),,62.9%,36.4%,69.2%,100.0%,53.3%,34.6%,33.3%,66.7%,36.4%
2016 (12 matches),,58.7%,37.4%,55.0%,50.0%,50.5%,33.3%,38.5%,60.0%,40.9%
2014 (6 matches),,58.8%,42.6%,50.0%,40.0%,51.6%,54.5%,66.7%,40.0%,55.6%
2013 (37 matches),,55.6%,43.0%,50.6%,69.2%,53.4%,44.4%,36.7%,64.7%,36.8%
Career (93 matches),,58.0%,41.0%,55.7%,66.0%,52.0%,42.8%,42.0%,59.1%,34.5%
