Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Prague R32,L vs Zarytska,50% (2/4),50% (1/2),0/0,0/0,60% (9/15),9/11,2/3,- (0/0),- (0/0)
2019 W25 Denain R16,L vs Saez Larra,43% (3/7),67% (2/3),0/0,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2019 W25 Perigueux R16,W vs Vismane,40% (6/15),56% (10/18),2/3,1/1,22% (2/9),0/1,0/0,- (0/0),- (0/0)
2018 Bucharest Q1,L vs Rybakina,82% (9/11),50% (3/6),1/3,0/0,78% (14/18),2/4,0/1,- (0/0),- (0/0)
2018 Strasbourg Q1,L vs Mrdeza,38% (3/8),60% (3/5),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2017 Dakar $25K R32,L vs Veselinovic,22% (2/9),44% (4/9),0/0,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2017 Limoges Q1,L vs Seguel,62% (8/13),36% (5/14),1/1,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2017 Hammamet $15K SF,L vs Al Nabhani,36% (4/11),33% (2/6),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2017 Hammamet $15K QF,W vs Lombardo,50% (5/10),70% (7/10),2/5,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Tinello,67% (4/6),89% (8/9),2/4,1/3,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2017 Mragowo $15K R32,W vs Svatikova,100% (6/6),75% (6/8),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2017 Mragowo $15K F,W vs Kilnarova,63% (5/8),58% (7/12),2/3,1/1,56% (5/9),0/0,0/0,80% (4/5),50% (3/6)
2017 Mragowo $15K SF,W vs Mihalikova,78% (7/9),56% (5/9),2/3,1/2,100% (8/8),0/0,0/0,- (0/0),- (0/0)
2017 Mragowo $15K QF,W vs Eidukonyte,63% (5/8),42% (10/24),2/4,1/1,25% (3/12),2/3,0/0,- (0/0),- (0/0)
2017 Mragowo $15K R32,W vs Akler,78% (7/9),100% (5/5),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Perigueux $25K R32,L vs Saez Larra,36% (8/22),55% (6/11),1/4,0/2,53% (9/17),4/6,2/3,44% (4/9),44% (4/9)
2017 Montpellier $25K R32,W vs Saez Larra,53% (8/15),43% (6/14),2/4,1/3,61% (11/18),2/3,1/1,75% (3/4),80% (4/5)
2017 Oeiras $15K R32,W vs Koehler,35% (6/17),55% (6/11),2/5,1/2,56% (5/9),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R16,L vs Brito,25% (1/4),29% (2/7),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Perera Ros,50% (6/12),47% (9/19),2/4,1/2,50% (7/14),1/2,0/0,- (0/0),- (0/0)
2019 (3 matches),,42.3%,56.5%,66.7%,100.0%,51.4%,64.3%,50.0%,-,-
2018 (2 matches),,63.2%,54.5%,33.3%,-,66.7%,33.3%,0.0%,-,-
2017 (26 matches),,49.8%,52.4%,57.1%,54.8%,51.2%,39.5%,30.8%,61.1%,55.0%
2016 (27 matches),,54.4%,47.5%,52.8%,50.0%,49.2%,57.4%,50.0%,27.3%,38.5%
2015 (13 matches),,56.2%,57.3%,44.7%,63.6%,46.9%,47.8%,64.7%,25.0%,57.9%
Career (87 matches),,53.0%,51.3%,53.8%,55.2%,50.4%,51.1%,45.8%,46.3%,55.1%
