Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,73,22,51,30.1%,57-98,36.8%,610-773,44.1%,7-7,50.0%,2,28.6%,33.3%,1.4%,3.6%,61.4%,51.2%,27.8%,42.1%,44.0%,43.0%,0.76
Clay,283,149,134,52.7%,331-305,52.0%,2885-2841,50.4%,33-20,62.3%,2,35.3%,26.3%,0.0%,8.1%,62.1%,53.2%,29.8%,44.4%,37.0%,40.6%,0.67
Finals,9,4,5,44.4%,9-10,47.4%,81-94,46.3%,1-0,100.0%,0,,,,,,,,,,,
Semi-finals,21,9,12,42.9%,18-26,40.9%,193-216,47.2%,2-4,33.3%,0,,,,,,,,,,,
Quarter-finals,42,21,21,50.0%,45-47,48.9%,408-427,48.9%,4-6,40.0%,0,,,,,,,,,,,
vs Righties,225,96,129,42.7%,222-279,44.3%,2130-2361,47.4%,20-17,54.1%,4,31.6%,30.0%,0.8%,5.7%,61.7%,52.1%,28.7%,43.2%,40.5%,41.9%,0.71
vs Lefties,26,16,10,61.5%,36-24,60.0%,296-264,52.9%,5-1,83.3%,0,,,,,,,,,,,
