Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,4,1,3,25.0%,2-5,28.6%,25-40,38.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (W35 Wesley Chapel FL )
2023,20,6,14,30.0%,16-32,33.3%,191-240,44.3%,2-1,66.7%,1,50.0%,27.3%,0.0%,8.2%,61.6%,55.6%,35.7%,47.9%,40.9%,44.1%,0.79,QF (W25 Guayaquil)
2022,38,13,25,34.2%,37-53,41.1%,382-472,44.7%,11-6,64.7%,2,21.4%,13.3%,1.0%,8.2%,58.2%,50.9%,26.8%,40.8%,28.7%,35.4%,0.49,SF (2x)
2021,42,20,22,47.6%,48-50,49.0%,425-437,49.3%,3-3,50.0%,1,28.6%,50.0%,1.1%,1.1%,65.6%,50.8%,25.0%,41.9%,51.2%,46.3%,0.88,W (W15 Gonesse)
2020,16,9,7,56.3%,21-12,63.6%,160-135,54.2%,2-0,100.0%,0,,,,,,,,,,,,F (W15 Fort-de-France (Martinique))
2019,19,7,12,36.8%,16-25,39.0%,161-201,44.5%,2-0,100.0%,0,,,,,,,,,,,,QF (2x)
2018,31,16,15,51.6%,33-31,51.6%,288-290,49.8%,4-1,80.0%,0,,,,,,,,,,,,F (2x)
2017,43,27,16,62.8%,56-39,58.9%,436-375,53.8%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2016,38,21,17,55.3%,46-35,56.8%,389-347,52.9%,2-3,40.0%,0,,,,,,,,,,,,SF (4x)
2015,40,21,19,52.5%,44-43,50.6%,412-385,51.7%,3-7,30.0%,0,,,,,,,,,,,,F (Targu Jiu $10K)
2014,9,2,7,22.2%,6-12,33.3%,66-93,41.5%,0-0,-,0,,,,,,,,,,,,QF (Stockholm 10K)
2013,38,19,19,50.0%,42-45,48.3%,374-412,47.6%,6-3,66.7%,0,,,,,,,,,,,,F (Girona 10K)
2012,14,8,6,57.1%,18-15,54.5%,150-146,50.7%,1-0,100.0%,0,,,,,,,,,,,,W (Lleida 10K)
2011,4,1,3,25.0%,3-6,33.3%,36-41,46.8%,0-0,-,0,,,,,,,,,,,,R16 (Tanger 10K)
Career,356,171,185,48.0%,388-403,49.1%,3495-3614,49.2%,40-27,59.7%,4,31.6%,30.0%,0.8%,5.7%,61.7%,52.1%,28.7%,43.2%,40.5%,41.9%,0.71,
