Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,8,3,5,37.5%,8-10,44.4%,85-86,49.7%,0-2,0.0%,8,78.3%,23.3%,3.7%,3.5%,57.2%,70.6%,49.8%,61.7%,38.1%,49.7%,0.99,R16 (3x)
2022,18,10,8,55.6%,21-20,51.2%,213-198,51.8%,7-6,53.8%,18,78.3%,25.5%,7.0%,2.5%,59.2%,71.3%,48.8%,62.1%,38.6%,50.4%,1.02,F (Traralgon)
2021,31,21,10,67.7%,42-27,60.9%,369-327,53.0%,9-6,60.0%,30,81.9%,25.4%,7.0%,3.5%,59.5%,74.0%,50.8%,64.6%,39.2%,51.6%,1.11,W (Cleveland)
2020,8,4,4,50.0%,9-9,50.0%,89-85,51.1%,0-3,0.0%,8,84.5%,20.7%,5.3%,1.5%,63.8%,70.6%,56.0%,65.3%,36.9%,50.7%,1.06,QF (Ann Arbor)
2019,19,10,9,52.6%,23-18,56.1%,220-206,51.6%,8-5,61.5%,17,80.7%,22.6%,7.1%,3.3%,58.0%,72.7%,53.0%,64.4%,37.3%,51.1%,1.05,SF (Dallas)
2018,37,23,14,62.2%,52-32,61.9%,430-363,54.2%,4-5,44.4%,37,83.2%,25.9%,8.4%,3.8%,60.9%,74.4%,51.1%,65.3%,38.5%,51.7%,1.11,W (Fairfield)
2017,37,23,14,62.2%,50-38,56.8%,460-441,51.1%,15-7,68.2%,37,79.7%,21.8%,7.1%,3.0%,59.8%,70.2%,53.5%,63.5%,38.1%,50.6%,1.04,F (Champaign)
2016,41,25,16,61.0%,55-38,59.1%,474-433,52.3%,9-4,69.2%,41,79.2%,25.3%,6.0%,2.9%,61.0%,71.0%,53.4%,64.1%,39.0%,51.3%,1.09,W (Savannah)
2015,67,44,23,65.7%,93-62,60.0%,785-715,52.3%,18-5,78.3%,66,80.5%,23.4%,4.0%,3.2%,61.2%,71.2%,52.9%,64.1%,39.4%,51.3%,1.10,W (Launceston)
2014,11,5,6,45.5%,12-14,46.2%,118-140,45.7%,3-1,75.0%,11,68.5%,22.0%,4.3%,4.7%,60.0%,65.6%,46.5%,58.0%,37.5%,47.7%,0.89,QF (2x)
2013,11,3,8,27.3%,9-16,36.0%,101-135,42.8%,2-2,50.0%,11,63.2%,22.7%,2.2%,4.2%,56.2%,63.8%,45.2%,55.6%,38.1%,46.7%,0.86,SF (Campinas)
2012,2,0,2,0.0%,0-4,0.0%,17-26,39.5%,0-2,0.0%,2,70.0%,14.3%,2.0%,4.7%,63.8%,66.3%,38.9%,56.4%,32.1%,44.8%,0.74,R32 (2x)
Career,290,171,119,59.0%,374-288,56.5%,3361-3155,51.6%,75-48,61.0%,286,79.4%,23.8%,5.9%,3.3%,60.1%,71.3%,51.6%,63.4%,38.6%,50.8%,1.06,
