Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Winnetka CH R16,W vs Smith,75% (9/12),60% (3/5),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Ilkley CH R32,L vs Vesely,63% (5/8),- (0/0),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2019 Braga CH R32,L vs Ferreira Silva,46% (6/13),36% (5/14),1/1,0/0,73% (16/22),0/2,0/1,- (0/0),- (0/0)
2019 Estoril Q1,L vs Davidovich Fokina,80% (4/5),22% (2/9),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 Sarasota CH R16,L vs Collarini,73% (11/15),50% (2/4),1/1,0/0,67% (4/6),0/2,0/1,- (0/0),- (0/0)
2019 Sarasota CH R32,W vs Nagal,83% (10/12),50% (5/10),2/3,1/1,58% (7/12),2/3,2/2,80% (4/5),75% (3/4)
2019 Houston R32,L vs Querrey,46% (6/13),100% (1/1),0/0,0/0,57% (4/7),1/3,0/1,- (0/0),- (0/0)
2019 Indian Wells R64,L vs Djokovic,64% (7/11),50% (1/2),0/0,0/0,40% (2/5),0/2,0/1,50% (3/6),33% (2/6)
2019 Indian Wells R128,W vs Ymer,63% (12/19),50% (4/8),2/3,1/1,75% (3/4),1/2,0/0,- (0/0),- (0/0)
2019 Delray Beach Q1,L vs Young,86% (6/7),100% (2/2),0/0,0/0,43% (3/7),0/2,0/1,50% (2/4),0% (0/5)
2019 Dallas CH QF,W vs Jung,67% (14/21),36% (4/11),2/4,1/1,67% (4/6),2/3,0/0,64% (9/14),36% (5/14)
2019 Dallas CH R16,W vs Hiltzik,55% (11/20),100% (1/1),2/2,1/1,67% (2/3),0/0,0/0,90% (9/10),56% (5/9)
2019 Dallas CH R32,W vs Peliwo,56% (9/16),38% (3/8),2/4,1/3,89% (8/9),0/0,0/0,83% (5/6),40% (2/5)
2019 Newport Beach CH R32,L vs Aragone,73% (8/11),25% (1/4),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2019 Australian Open R128,L vs Simon,85% (11/13),25% (1/4),0/0,0/0,67% (8/12),0/3,0/1,25% (1/4),20% (1/5)
2018 Knoxville CH F,L vs Opelka,76% (16/21),50% (1/2),1/1,0/0,83% (5/6),1/3,0/1,25% (1/4),20% (1/5)
2018 Knoxville CH SF,W vs Eubanks,59% (10/17),25% (2/8),2/7,1/3,80% (4/5),2/2,0/0,100% (6/6),20% (1/5)
2018 Knoxville CH QF,W vs Smyczek,57% (8/14),67% (4/6),2/5,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2018 Knoxville CH R16,W vs Kamke,84% (16/19),14% (2/14),2/10,1/8,75% (3/4),0/1,0/0,55% (6/11),45% (5/11)
2018 Knoxville CH R32,W vs Paul,80% (8/10),67% (4/6),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 (15 matches),,65.8%,42.2%,70.0%,75.0%,62.6%,21.4%,18.2%,67.3%,37.5%
2018 (51 matches),,67.5%,43.8%,58.5%,51.7%,61.3%,51.9%,44.7%,61.6%,40.7%
2017 (59 matches),,61.8%,40.1%,56.0%,54.7%,59.1%,46.4%,47.8%,73.9%,41.5%
2016 (60 matches),,64.8%,43.2%,60.3%,61.5%,59.2%,42.0%,34.9%,65.0%,37.5%
2015 (40 matches),,63.5%,36.9%,50.0%,57.8%,62.9%,45.6%,30.0%,64.1%,45.1%
Career (277 matches),,64.4%,41.5%,56.0%,55.4%,60.0%,45.3%,40.2%,64.8%,40.5%
