Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Washington R64,W vs Karlovic,42.4%,56.8%,61.9%,47.2%,52.5%,67.2%,75.9%,61.8%,24.0%,36.1%,66.7%,34.6%,50.0%,50.0%,54
2016 Stockton CH R32,L vs De Loore,24.2%,31.9%,44.9%,32.0%,31.7%,43.3%,48.8%,43.5%,55.2%,54.8%,60.0%,9.7%,9.7%,39.3%,-79
2015 Launceston CH F,W vs Chung,25.0%,40.9%,58.7%,35.2%,35.0%,55.0%,59.0%,50.0%,48.3%,35.5%,66.7%,4.0%,12.0%,58.3%,-79
Career (3 matches),,31.6%,44.4%,54.9%,39.0%,39.8%,55.2%,59.6%,51.8%,43.4%,41.8%,63.6%,20.4%,29.6%,48.8%,25
