Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Wimbledon R32,L vs Mpetshi Perricard,0.96,0.65,49.7,3.4,10.0%,65.7%,3.2%,63.5%,22.0%,26.4%
2024 Wimbledon R64,W vs Tsitsipas,1.23,1.28,43.4,2.2,5.8%,68.1%,4.8%,75.8%,26.8%,32.3%
2024 Wimbledon R128,W vs Mcdonald,1.19,1.08,57.6,17.2,9.3%,69.1%,5.9%,60.0%,31.5%,32.1%
2024 Eastbourne R32,W vs Norrie,1.11,1.28,67.4,2.9,7.9%,71.1%,5.7%,80.0%,22.2%,35.5%
2024 Miami R128,L vs Hanfmann,0.83,0.85,65.7,5.7,0.0%,62.8%,7.9%,65.8%,37.0%,36.6%
2024 Rotterdam R16,W vs Struff,1.26,1.72,45.1,2.0,16.1%,74.2%,0.0%,60.0%,40.0%,47.8%
2024 Rotterdam R32,W vs Humbert,1.25,1.18,64.2,4.7,5.3%,64.9%,5.7%,69.8%,31.1%,31.0%
2024 Australian Open R64,L vs Medvedev,0.95,0.86,40.7,11.7,1.1%,56.7%,0.0%,55.2%,41.1%,38.8%
2024 Hong Kong F,L vs Rublev,0.91,0.61,50.1,2.3,6.3%,62.5%,10.0%,60.0%,25.8%,25.9%
2024 Hong Kong QF,W vs Kotov,1.19,1.38,53.5,2.4,10.3%,66.7%,2.7%,70.3%,32.4%,41.4%
2024 Hong Kong R16,W vs Khachanov,1.12,1.25,55.7,3.3,4.0%,60.0%,6.5%,67.4%,45.1%,35.4%
2023 Cincinnati R32,W vs Rublev,1.08,1.09,99.4,5.6,1.4%,63.5%,7.0%,52.1%,43.5%,41.5%
2023 Wimbledon R128,L vs Wawrinka,0.86,0.75,39.3,2.7,5.5%,52.7%,0.0%,70.6%,32.8%,35.3%
2023 Queen's Club R32,L vs Dimitrov,0.93,0.53,36.6,2.0,0.0%,41.4%,0.0%,60.7%,33.3%,22.2%
2023 s Hertogenbosch QF,W vs Sinner,1.27,2.22,36.5,2.1,10.3%,72.4%,0.0%,82.6%,50.0%,29.6%
2023 Rome R64,L vs Medvedev,0.81,0.65,42.2,3.1,0.0%,53.6%,0.0%,47.8%,28.6%,50.0%
2023 Madrid R64,L vs Alcaraz,0.70,0.77,45.1,8.2,0.0%,62.2%,5.7%,68.6%,41.2%,34.7%
2023 Barcelona R64,W vs Bublik,1.35,2.57,34.1,2.0,0.0%,66.7%,0.0%,78.3%,50.0%,55.6%
2023 Monte Carlo R64,L vs Lehecka,0.86,0.69,55.7,2.0,3.2%,58.1%,0.0%,46.4%,42.1%,33.3%
2023 Miami QF,L vs Sinner,0.92,0.42,34.3,2.4,7.1%,57.1%,0.0%,48.1%,22.7%,20.0%
2024 (11 matches),,1.09,1.04,52.9,3.4,6.5%,65.1%,4.5%,65.2%,32.6%,34.3%
2023 (14 matches),,0.98,0.95,54.9,2.8,4.5%,61.4%,4.0%,61.9%,38.9%,35.8%
2022 (17 matches),,0.97,0.98,55.4,2.7,3.9%,62.2%,4.1%,63.5%,39.4%,35.1%
2021 (8 matches),,0.93,0.84,47.0,2.9,7.2%,60.8%,4.4%,57.1%,38.2%,36.2%
2020 (3 matches),,0.91,0.91,41.1,2.2,3.8%,59.7%,6.4%,60.7%,38.7%,41.3%
Career (87 matches),,1.01,1.05,52.2,2.6,4.6%,62.9%,3.4%,62.4%,39.4%,37.6%
