Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Wimbledon R32,L vs Mpetshi Perricard,85% (17/20),100% (1/1),1/1,0/0,73% (8/11),0/3,0/1,83% (5/6),0% (0/6)
2024 Wimbledon R64,W vs Tsitsipas,73% (19/26),33% (2/6),3/6,1/1,50% (1/2),3/4,0/0,67% (12/18),44% (8/18)
2024 Wimbledon R128,W vs Mcdonald,64% (23/36),50% (4/8),3/5,1/1,50% (4/8),3/5,2/2,71% (10/14),43% (6/14)
2024 Eastbourne R32,W vs Norrie,92% (11/12),50% (1/2),2/4,1/1,100% (7/7),2/2,0/0,80% (8/10),30% (3/10)
2024 Miami R128,L vs Hanfmann,73% (11/15),60% (3/5),1/1,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2024 Rotterdam R16,W vs Struff,67% (8/12),80% (4/5),2/4,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 Rotterdam R32,W vs Humbert,54% (14/26),50% (2/4),2/2,1/1,60% (3/5),1/2,0/0,67% (4/6),50% (3/6)
2024 Australian Open R64,L vs Medvedev,55% (17/31),28% (5/18),2/2,0/0,50% (8/16),3/6,0/1,50% (4/8),50% (4/8)
2024 Hong Kong F,L vs Rublev,80% (8/10),0% (0/1),0/0,0/0,71% (5/7),4/6,0/1,- (0/0),- (0/0)
2024 Hong Kong QF,W vs Kotov,71% (10/14),67% (2/3),2/3,1/1,83% (5/6),0/0,0/0,83% (5/6),40% (2/5)
2024 Hong Kong R16,W vs Khachanov,61% (11/18),38% (3/8),2/3,1/2,63% (5/8),1/2,0/0,80% (4/5),75% (3/4)
2023 Cincinnati R32,W vs Rublev,44% (11/25),46% (6/13),2/6,1/1,56% (9/16),2/3,0/0,81% (13/16),38% (6/16)
2023 Wimbledon R128,L vs Wawrinka,60% (12/20),18% (2/11),0/0,0/0,58% (7/12),2/5,1/2,- (0/0),- (0/0)
2023 Queen's Club R32,L vs Dimitrov,60% (6/10),0% (0/4),0/0,0/0,57% (4/7),2/4,2/3,- (0/0),- (0/0)
2023 s Hertogenbosch QF,W vs Sinner,77% (10/13),50% (2/4),2/4,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 Rome R64,L vs Medvedev,67% (4/6),100% (2/2),0/0,0/0,55% (6/11),3/5,2/3,- (0/0),- (0/0)
2023 Madrid R64,L vs Alcaraz,71% (10/14),18% (2/11),1/4,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2023 Barcelona R64,W vs Bublik,73% (8/11),80% (4/5),2/4,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2023 Monte Carlo R64,L vs Lehecka,50% (4/8),20% (2/10),0/0,0/0,58% (7/12),3/5,3/4,- (0/0),- (0/0)
2023 Miami QF,L vs Sinner,44% (4/9),0% (0/1),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2024 (11 matches),,67.7%,44.3%,64.5%,77.8%,62.8%,54.5%,42.9%,71.2%,40.8%
2023 (14 matches),,63.1%,35.0%,55.6%,66.7%,60.0%,53.5%,57.9%,81.8%,40.6%
2022 (17 matches),,70.9%,33.1%,47.7%,50.0%,55.4%,45.7%,52.4%,65.7%,36.1%
2021 (8 matches),,62.0%,36.2%,52.9%,100.0%,49.3%,28.0%,25.0%,41.7%,36.4%
2020 (3 matches),,67.9%,32.4%,30.8%,33.3%,44.0%,30.0%,60.0%,-,-
Career (87 matches),,66.7%,39.4%,55.0%,64.4%,59.0%,46.8%,50.6%,68.5%,42.9%
