Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Jannik Sinner [ITA],2,5,28.6%,1,0,1,0.0%,2020,2023,7,0.95,4.7%,5.6%,63.6%,70.1%,48.4%,62.2%,35.9%,38.7%,35.7%
6,Ilya Ivashka [BLR],1,5,16.7%,1,1,0,100.0%,2019,2022,6,0.78,5.9%,6.4%,64.7%,61.5%,41.3%,54.3%,35.5%,59.0%,25.0%
5,Ugo Humbert [FRA],5,0,100.0%,6,4,2,66.7%,2022,2024,5,1.11,6.6%,2.3%,63.4%,73.2%,54.1%,66.2%,37.6%,60.6%,44.2%
5,Tallon Griekspoor [NED],0,5,0.0%,3,0,3,0.0%,2017,2024,4,0.95,9.2%,2.6%,65.7%,75.8%,53.8%,68.3%,30.2%,56.3%,11.8%
5,Joao Sousa [POR],4,1,80.0%,1,0,1,0.0%,2020,2024,5,1.32,4.0%,4.8%,60.4%,80.6%,45.4%,66.7%,44.1%,53.3%,41.7%
5,Mikael Ymer [SWE],3,2,60.0%,1,1,0,100.0%,2021,2023,5,1.06,3.2%,4.1%,67.1%,63.6%,44.8%,57.4%,45.0%,58.8%,61.5%
4,Mackenzie Mcdonald [USA],3,1,75.0%,4,3,1,75.0%,2021,2024,4,1.03,4.7%,5.0%,63.1%,67.6%,53.8%,62.5%,38.8%,35.7%,29.4%
4,Marcos Giron [USA],1,3,25.0%,2,0,2,0.0%,2021,2024,4,1.09,4.5%,2.8%,66.9%,66.7%,56.3%,63.2%,40.1%,64.7%,41.2%
4,Karen Khachanov [RUS],1,3,25.0%,2,1,1,50.0%,2021,2024,4,0.82,4.3%,5.6%,67.1%,63.2%,50.0%,58.9%,33.9%,50.0%,31.3%
4,Alejandro Davidovich Fokina [ESP],1,3,25.0%,0,0,0,-,2019,2024,4,1.00,2.6%,4.1%,63.8%,63.2%,53.6%,59.7%,40.1%,39.1%,37.0%
4,Benjamin Bonzi [FRA],2,2,50.0%,2,0,2,0.0%,2020,2024,4,1.10,5.0%,5.3%,65.2%,68.5%,49.0%,61.7%,42.2%,42.9%,34.1%
4,Andrey Rublev [RUS],1,3,25.0%,3,3,0,100.0%,2021,2024,4,0.84,6.5%,4.8%,64.6%,65.8%,51.1%,60.6%,33.2%,63.6%,30.4%
4,Yoshihito Nishioka [JPN],4,0,100.0%,2,1,1,50.0%,2021,2023,4,1.30,5.9%,3.8%,67.1%,72.8%,53.6%,66.5%,43.5%,74.1%,38.3%
4,Alexander Bublik [KAZ],3,1,75.0%,2,2,0,100.0%,2021,2023,4,1.46,5.3%,1.2%,65.7%,73.9%,64.3%,70.6%,43.0%,66.7%,44.4%
4,Jiri Lehecka [CZE],2,2,50.0%,1,0,1,0.0%,2022,2023,4,1.13,7.8%,2.3%,58.0%,72.4%,53.3%,64.4%,40.1%,62.5%,35.7%
