Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,77,51,26,66.2%,108-63,63.2%,897-725,55.3%,8-9,47.1%,76,81.3%,28.8%,7.1%,4.4%,64.6%,72.4%,50.7%,64.7%,40.5%,52.5%,1.15
Clay,22,10,12,45.5%,24-29,45.3%,256-266,49.0%,3-5,37.5%,22,74.5%,23.5%,4.1%,4.6%,64.4%,66.1%,53.1%,61.5%,38.1%,49.7%,0.99
Grass,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,77.8%,0.0%,4.0%,6.0%,60.0%,76.7%,50.0%,66.0%,28.8%,44.8%,0.85
Finals,6,4,2,66.7%,10-5,66.7%,84-54,60.9%,0-2,0.0%,5,86.9%,32.2%,7.8%,3.0%,66.8%,72.3%,50.4%,65.1%,40.7%,53.3%,1.16
Semi-finals,6,6,0,100.0%,12-1,92.3%,82-51,61.7%,3-0,100.0%,6,87.9%,32.8%,7.3%,4.8%,66.0%,71.1%,57.3%,66.4%,44.1%,55.3%,1.31
Quarter-finals,11,6,5,54.5%,12-9,57.1%,108-95,53.2%,1-1,50.0%,11,80.2%,26.2%,7.4%,4.2%,66.0%,73.0%,50.7%,65.4%,39.0%,51.7%,1.13
vs Righties,85,51,34,60.0%,109-82,57.1%,972-854,53.2%,9-12,42.9%,84,78.9%,27.2%,6.4%,4.6%,64.6%,70.3%,51.2%,63.5%,39.8%,51.6%,1.09
vs Lefties,11,6,5,54.5%,15-11,57.7%,134-121,52.5%,2-1,66.7%,11,81.1%,23.2%,5.6%,2.9%,63.3%,72.1%,51.5%,64.5%,37.7%,51.2%,1.06
