Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
22,Serena Williams [USA],2,20,9.1%,3,0,3,0.0%,2004,2019,20,0.72,3.5%,9.2%,61.5%,59.5%,38.7%,51.5%,35.0%,44.9%,36.5%
17,Samantha Stosur [AUS],15,2,88.2%,3,1,2,33.3%,2004,2015,12,1.33,8.2%,6.1%,65.9%,73.5%,49.6%,65.4%,45.9%,61.2%,46.3%
15,Agnieszka Radwanska [POL],13,2,86.7%,3,2,1,66.7%,2007,2015,10,1.15,4.5%,8.8%,66.0%,64.9%,39.2%,56.2%,50.3%,53.6%,49.6%
15,Victoria Azarenka [BLR],8,7,53.3%,3,0,3,0.0%,2007,2015,15,0.96,6.7%,8.3%,66.1%,61.9%,38.6%,54.0%,44.4%,50.8%,46.3%
15,Na Li [CHN],10,5,66.7%,3,2,1,66.7%,2005,2014,13,1.06,2.9%,8.0%,62.7%,66.8%,43.5%,58.1%,44.5%,51.6%,50.0%
14,Ana Ivanovic [SRB],10,4,71.4%,3,2,1,66.7%,2006,2015,14,1.10,6.1%,8.2%,62.1%,69.3%,40.8%,58.5%,45.7%,51.1%,55.8%
13,Svetlana Kuznetsova [RUS],8,5,61.5%,0,0,0,-,2003,2015,11,1.10,3.5%,6.8%,61.2%,68.6%,44.7%,59.4%,44.8%,56.1%,54.5%
12,Elena Dementieva [RUS],9,3,75.0%,2,1,1,50.0%,2003,2010,6,1.22,3.0%,9.3%,66.2%,62.6%,43.3%,56.1%,53.7%,58.7%,51.6%
11,Caroline Wozniacki [DEN],7,4,63.6%,3,2,1,66.7%,2008,2019,9,1.14,2.9%,8.6%,64.8%,67.5%,44.7%,59.5%,46.3%,52.2%,43.3%
11,Petra Kvitova [CZE],7,4,63.6%,2,1,1,50.0%,2010,2015,8,1.10,3.9%,8.2%,65.5%,66.2%,48.6%,60.1%,43.9%,64.8%,53.8%
10,Daniela Hantuchova [SVK],9,1,90.0%,2,1,1,50.0%,2004,2014,7,1.33,10.1%,6.0%,63.2%,72.9%,46.5%,63.2%,48.9%,72.3%,50.0%
10,Nadia Petrova [RUS],9,1,90.0%,2,2,0,100.0%,2003,2012,9,1.15,5.8%,6.3%,66.4%,66.6%,53.0%,62.0%,43.6%,60.7%,48.6%
10,Vera Zvonareva [RUS],7,3,70.0%,3,2,1,66.7%,2004,2011,6,1.15,5.0%,9.8%,63.4%,66.7%,41.0%,57.3%,49.2%,52.8%,51.7%
10,Justine Henin [BEL],3,7,30.0%,2,0,2,0.0%,2005,2010,7,0.90,2.9%,4.5%,63.5%,59.3%,46.8%,54.8%,40.7%,52.2%,37.0%
9,Angelique Kerber [GER],4,5,44.4%,1,0,1,0.0%,2012,2019,9,1.03,4.1%,4.3%,66.3%,62.1%,46.6%,56.9%,44.3%,56.2%,39.8%
