Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2020 Australian Open R128,L vs Vekic,3.3,3.7,3.0,45.7%,45.8%,66.7%,25.0%,72.4%,2.5%,3.5,3.4,-1.5,-3.8
2019 US Open R128,L vs Williams,3.0,3.5,2.7,38.6%,22.2%,20.0%,25.0%,55.0%,0.0%,-5.5,-10.8,-4.5,-10.0
2019 Toronto R64,L vs Kontaveit,3.3,3.2,3.4,53.3%,37.0%,38.9%,44.4%,52.0%,5.4%,2.5,1.9,-1.5,-1.3
2019 Australian Open R16,L vs Barty,4.8,5.4,4.2,42.6%,63.6%,34.8%,40.7%,57.1%,4.4%,3.0,1.5,-3.5,-2.3
2019 Australian Open R32,W vs Wozniacki,4.2,4.7,3.8,47.0%,62.5%,58.1%,73.3%,58.1%,3.6%,27.5,14.8,11.0,8.3
2019 Australian Open R128,W vs Dart,4.3,4.3,4.3,68.4%,68.0%,57.1%,57.1%,56.3%,10.6%,15.5,18.7,15.5,27.2
2018 US Open R64,W vs Cirstea,3.4,2.8,4.1,50.5%,75.9%,35.3%,50.0%,55.2%,0.0%,10.5,9.6,4.5,4.8
2018 Roland Garros QF,L vs Muguruza,3.4,3.4,3.3,37.9%,54.5%,36.4%,0.0%,51.2%,11.5%,3.0,4.8,-3.0,-5.6
2018 Roland Garros R64,W vs Vekic,3.6,3.8,3.4,46.7%,64.3%,56.3%,55.6%,57.0%,7.1%,25.0,20.2,-0.5,-0.6
2018 Rome SF,L vs Halep,4.4,5.0,3.9,40.9%,53.8%,58.8%,42.9%,44.7%,7.3%,8.5,5.8,7.0,4.0
2018 Doha R64,L vs Niculescu,5.2,5.2,5.2,43.5%,38.5%,39.4%,79.2%,61.4%,10.4%,-3.5,-1.3,4.0,2.6
2018 Shenzhen R32,W vs Buzarnescu,3.3,2.9,3.6,61.1%,62.5%,41.7%,50.0%,52.4%,4.9%,9.0,10.5,3.0,3.9
2017 Tianjin F,W vs Sabalenka,3.0,3.3,2.7,53.9%,46.8%,60.0%,0.0%,58.2%,3.7%,10.0,9.4,10.0,13.0
2017 Beijing R16,L vs Halep,4.4,4.7,4.0,36.0%,36.0%,45.5%,30.8%,53.9%,3.4%,-4.0,-4.0,-7.5,-8.9
2017 Beijing R64,W vs Sevastova,3.6,3.7,3.6,48.6%,56.3%,44.4%,45.5%,59.0%,3.2%,15.0,7.1,2.0,1.3
2017 US Open R16,L vs Sevastova,4.4,4.8,4.0,47.9%,35.7%,48.0%,68.8%,70.4%,10.0%,8.5,3.7,3.5,3.9
2017 US Open R32,W vs Kenin,3.7,3.2,4.2,51.9%,61.3%,36.4%,90.9%,55.8%,6.9%,15.5,14.6,6.5,8.3
2017 US Open R128,W vs Halep,3.9,4.1,3.6,49.2%,56.3%,56.7%,46.2%,54.3%,6.5%,23.0,11.7,3.5,2.2
2017 Madrid R32,L vs Bouchard,3.7,3.5,3.9,48.9%,48.0%,70.8%,50.0%,53.4%,4.7%,29.5,17.9,15.0,10.6
2017 Stuttgart SF,L vs Mladenovic,2.8,3.2,2.5,51.7%,52.8%,33.3%,14.3%,62.6%,3.9%,11.0,8.9,5.0,6.8
Career (157 matches),,3.9,3.9,3.9,50.6%,53.3%,52.2%,50.2%,54.3%,4.1%,9.9,8.0,4.2,4.1
