Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2020 Australian Open R128,L vs Vekic,0.0%,-,8.4%,55.6%,17.9%,23.8%,0.0%,3.4%,9.1%,0.0%,-,73,97
2019 US Open R128,L vs Williams,0.0%,-,2.4%,0.0%,10.0%,27.3%,0.0%,0.0%,0.0%,0.0%,-,24,24
2019 Toronto R64,L vs Kontaveit,0.0%,-,6.3%,61.5%,10.9%,24.1%,0.0%,12.0%,40.0%,0.0%,-,9,60
2019 Australian Open R16,L vs Barty,0.0%,-,1.7%,66.7%,6.9%,12.7%,0.0%,3.6%,7.1%,1.1%,25.0%,-72,-37
2019 Australian Open R32,W vs Wozniacki,0.0%,-,5.1%,88.9%,19.0%,37.2%,66.7%,9.9%,26.7%,0.9%,0.0%,75,66
2019 Australian Open R128,W vs Dart,0.0%,-,11.9%,90.0%,20.7%,44.4%,0.0%,30.4%,60.0%,1.3%,50.0%,102,116
2018 US Open R64,W vs Cirstea,0.0%,-,1.4%,50.0%,15.2%,14.3%,100.0%,12.7%,50.0%,0.5%,0.0%,49,93
2018 Roland Garros QF,L vs Muguruza,0.0%,-,3.2%,100.0%,14.8%,20.0%,100.0%,5.3%,40.0%,4.0%,40.0%,34,64
2018 Roland Garros R64,W vs Vekic,0.0%,-,8.2%,69.2%,24.7%,36.7%,50.0%,11.1%,35.7%,3.0%,42.9%,70,60
2018 Rome SF,L vs Halep,0.0%,-,2.8%,100.0%,9.8%,24.1%,0.0%,11.9%,26.9%,2.6%,55.6%,75,46
2018 Doha R64,L vs Niculescu,1.2%,100.0%,14.9%,64.3%,9.0%,15.3%,33.3%,4.7%,35.3%,0.4%,50.0%,24,32
2018 Shenzhen R32,W vs Buzarnescu,0.0%,-,9.3%,90.9%,19.4%,20.0%,50.0%,7.0%,0.0%,0.6%,100.0%,115,139
2017 Tianjin F,W vs Sabalenka,0.0%,-,4.0%,71.4%,15.7%,35.0%,50.0%,14.8%,33.3%,0.5%,100.0%,-5,12
2017 Beijing R16,L vs Halep,0.0%,-,3.0%,66.7%,11.1%,32.0%,0.0%,4.3%,9.1%,1.6%,33.3%,111,91
2017 Beijing R64,W vs Sevastova,0.0%,-,12.1%,64.5%,16.0%,22.6%,0.0%,9.2%,38.1%,1.9%,28.6%,94,90
2017 US Open R16,L vs Sevastova,0.0%,-,13.6%,50.0%,14.0%,16.4%,33.3%,8.5%,26.7%,2.4%,25.0%,79,76
2017 US Open R32,W vs Kenin,0.0%,-,14.2%,68.4%,22.5%,21.9%,50.0%,11.8%,16.7%,3.0%,33.3%,129,151
2017 US Open R128,W vs Halep,0.0%,-,3.2%,71.4%,16.1%,30.0%,33.3%,12.1%,34.6%,1.9%,28.6%,154,113
2017 Madrid R32,L vs Bouchard,0.0%,-,5.5%,66.7%,25.4%,31.8%,50.0%,19.0%,32.0%,1.9%,16.7%,106,88
2017 Stuttgart SF,L vs Mladenovic,0.0%,-,7.6%,46.7%,16.5%,9.1%,0.0%,16.0%,30.0%,1.0%,100.0%,99,109
Career (157 matches),,0.5%,61.1%,6.7%,71.0%,15.4%,25.9%,21.3%,10.7%,22.5%,0.7%,39.8%,46,57
