Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 Australian Open R128,L vs Vekic,0.70,0.63,42.8,2.0,8.3%,58.3%,9.1%,54.5%,50.0%,27.6%
2019 US Open R128,L vs Williams,1.00,0.48,37.3,2.1,0.0%,38.1%,6.3%,37.5%,44.0%,13.6%
2019 Cincinnati R32,L vs Barty,0.92,0.68,48.5,3.1,-,58.1%,-,41.9%,44.1%,29.0%
2019 Toronto  R64,L vs Kontaveit,0.94,0.82,91.0,6.3,5.0%,60.0%,7.3%,50.9%,43.8%,33.3%
2019 Mallorca R16,L vs Kerber,0.96,0.70,49.4,2.2,-,52.6%,-,40.5%,44.8%,31.8%
2019 St. Petersburg R32,W vs Saville,1.06,1.36,53.2,2.0,7.7%,64.1%,5.3%,52.6%,63.3%,43.3%
2019 Australian Open R16,L vs Barty,1.06,0.83,67.0,4.6,2.2%,46.7%,0.0%,63.6%,37.0%,33.3%
2019 Australian Open R32,W vs Wozniacki,0.99,1.32,68.6,3.5,5.1%,61.5%,8.1%,75.7%,41.5%,42.9%
2019 Australian Open R64,W vs Peterson,1.01,2.03,36.7,2.3,4.3%,82.6%,0.0%,59.1%,58.3%,58.3%
2019 Australian Open R128,W vs Dart,1.24,2.32,30.2,2.1,0.0%,65.2%,0.0%,63.6%,70.0%,63.2%
2018 US Open R16,L vs Suarez Navarro,0.83,0.69,46.8,2.5,0.0%,40.6%,3.6%,50.0%,40.6%,51.6%
2018 US Open R32,W vs Ostapenko,0.98,1.37,43.7,2.3,16.0%,72.0%,9.1%,40.9%,58.3%,60.0%
2018 US Open R64,W vs Cirstea,1.12,1.32,52.7,2.3,2.7%,54.1%,11.1%,61.1%,34.3%,66.7%
2018 US Open R128,W vs Schnyder,1.01,1.26,58.8,2.5,2.6%,61.5%,2.8%,50.0%,60.0%,50.0%
2018 Montreal R16,L vs Garcia,1.02,0.59,48.3,2.7,0.0%,36.4%,17.2%,55.2%,43.5%,19.0%
2018 Montreal R32,W vs Kasatkina,1.19,1.86,37.6,2.0,3.8%,57.7%,12.0%,72.0%,56.0%,54.2%
2018 Montreal R64,W vs Karatantcheva,1.01,2.61,35.2,2.1,4.8%,71.4%,10.5%,89.5%,52.9%,50.0%
2018 Wimbledon R128,L vs Diatchenko,0.95,0.89,77.8,40.6,8.5%,54.2%,3.7%,51.9%,46.7%,41.1%
2018 Roland Garros QF,L vs Muguruza,0.84,0.53,33.0,2.1,3.3%,46.7%,0.0%,37.0%,50.0%,22.2%
2018 Roland Garros R32,W vs Pliskova,1.10,1.90,37.9,2.4,0.0%,58.3%,14.3%,76.2%,54.2%,60.9%
2020 (1 matches),,0.70,0.63,42.8,2.0,8.3%,58.3%,9.1%,54.5%,50.0%,27.6%
2019 (9 matches),,1.02,1.00,59.1,2.7,3.1%,58.3%,3.3%,54.6%,47.2%,38.0%
2018 (31 matches),,1.01,1.10,58.0,2.8,5.9%,56.4%,6.7%,57.8%,48.0%,45.7%
2017 (21 matches),,1.02,1.17,61.9,2.9,6.8%,62.0%,7.6%,57.0%,47.4%,45.6%
2016 (5 matches),,1.01,1.37,53.0,2.3,14.0%,62.8%,17.4%,64.4%,50.6%,48.5%
Career (356 matches),,1.03,1.24,55.7,2.6,4.2%,60.9%,4.0%,59.3%,48.2%,47.0%
