Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1996 US Open R32,L vs Edberg,3.4,3.9,2.9,44.9%,43.5%,46.7%,16.7%,37.1%,5.5%,2.5,3.1,0.0,0.0
1996 Indian Wells F,L vs Chang,5.3,5.7,5.0,32.9%,50.0%,29.4%,41.7%,49.3%,9.8%,-17.0,-10.8,0.0,0.0
1996 Indian Wells SF,W vs Ivanisevic,3.7,3.7,3.6,51.7%,57.1%,60.0%,42.9%,55.0%,8.2%,-2.5,-2.6,3.0,4.0
1994 Doha F,L vs Edberg,3.3,3.9,2.8,37.3%,41.7%,60.0%,-,42.0%,6.3%,4.0,7.4,-9.0,-13.8
1991 US Open QF,L vs Connors,5.0,4.9,5.2,54.1%,51.1%,41.9%,31.3%,50.0%,6.1%,-5.5,-2.5,-10.0,-4.9
Career (5 matches),,4.3,4.5,4.0,45.3%,48.7%,46.2%,34.8%,47.5%,7.1%,-3.7,-3.0,-3.2,-2.6
