Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Aug-1998,Boston,Hard,F,85,22,(4) Michael Chang [USA] d. (WC) Haarhuis,6-3 6-4,0.89,1.7%,5.0%,43.3%,65.4%,58.8%,3/5,1:33
11-Mar-1996,Indian Wells Masters,Hard,F,68,5,(5) Michael Chang [USA] d. Haarhuis,7-5 6-1 6-1,0.58,1.2%,0.0%,59.0%,55.1%,32.4%,5/13,1:53
27-Feb-1995,Rotterdam,Carpet,F,44,10,(5) Richard Krajicek [NED] d. Haarhuis,7-6(5) 6-4,0.75,9.1%,1.5%,65.2%,76.7%,52.2%,1/3,1:19
13-Feb-1995,Memphis,Hard,F,48,16,(3) Todd Martin [USA] d. (11) Haarhuis,7-6(2) 6-4,0.95,6.1%,1.5%,74.2%,67.3%,58.8%,5/7,1:38
09-Jan-1995,Jakarta,Hard,F,59,132,(2) Haarhuis d. Radomir Vasek [CZE],7-5 7-5,1.21,7.7%,0.0%,55.4%,66.7%,55.2%,1/4,1:39
14-Feb-1994,Philadelphia,Carpet,F,36,9,(3) Michael Chang [USA] d. Haarhuis,6-3 6-2,0.63,8.2%,6.1%,49.0%,66.7%,40.0%,5/9,1:10
03-Jan-1994,Doha,Hard,F,42,5,(3) Stefan Edberg [SWE] d. Haarhuis,6-3 6-2,0.60,1.7%,3.3%,60.0%,63.9%,37.5%,8/11,1:17
30-Mar-1992,Singapore,Hard,F,35,127,Simon Youl [AUS] d. (3) Haarhuis,6-4 6-1,0.70,0.0%,3.2%,41.9%,61.5%,36.1%,7/12,1:16
04-Feb-1991,Lagos CH,Hard,F,53,416,(1) Haarhuis d. Tj Middleton [USA],6-3 6-3,,,,,,,,
13-Feb-1989,Lagos CH,Hard,F,466,116,Haarhuis d. (1) Karel Novacek [CZE],4-6 7-6 6-4,,,,,,,,
