Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2000,1,1,0,100.0%,2-0,100.0%,12-3,80.0%,0-0,-,0,,,,,,,,,,,,
1999,22,6,16,27.3%,25-37,40.3%,281-315,47.1%,2-8,20.0%,21,75.9%,20.5%,5.8%,2.9%,61.5%,70.5%,47.7%,61.8%,36.9%,49.3%,0.96,
1998,41,21,20,51.2%,49-50,49.5%,483-468,50.8%,6-7,46.2%,39,77.8%,22.9%,7.4%,3.5%,56.6%,71.4%,50.3%,62.2%,36.9%,50.0%,0.98,F (Boston)
1997,48,21,27,43.8%,64-66,49.2%,651-640,50.4%,14-12,53.8%,45,77.6%,22.4%,6.3%,3.2%,59.1%,71.2%,49.2%,62.3%,37.6%,49.9%,1.00,SF (Halle)
1996,61,31,30,50.8%,74-80,48.1%,737-757,49.3%,14-17,45.2%,59,75.7%,22.9%,5.5%,2.4%,62.8%,68.8%,50.8%,62.1%,37.5%,49.7%,0.99,F (Indian Wells Masters)
1995,59,34,25,57.6%,76-76,50.0%,737-761,49.2%,12-12,50.0%,57,76.3%,21.9%,5.7%,3.2%,60.2%,68.6%,50.4%,61.4%,37.1%,49.4%,0.96,W (Jakarta)
1994,50,28,22,56.0%,65-61,51.6%,594-594,50.0%,8-10,44.4%,45,76.7%,23.3%,5.6%,2.6%,60.1%,70.0%,49.5%,61.8%,37.6%,49.8%,0.99,F (2x)
1993,60,33,27,55.0%,85-74,53.5%,780-751,50.9%,10-11,47.6%,55,77.8%,24.3%,4.9%,2.6%,59.5%,69.3%,52.3%,62.4%,38.3%,50.6%,1.02,SF (3x)
1992,63,33,30,52.4%,78-80,49.4%,772-770,50.1%,11-16,40.7%,57,77.3%,22.7%,5.3%,2.4%,60.1%,69.5%,50.4%,61.9%,38.3%,49.9%,1.00,F (Singapore)
1991,55,29,26,52.7%,78-67,53.8%,707-642,52.4%,8-6,57.1%,47,75.0%,28.4%,5.0%,2.9%,60.0%,69.5%,50.9%,62.0%,40.6%,51.2%,1.07,SF (Rotterdam)
1990,49,22,27,44.9%,50-55,47.6%,474-478,49.8%,9-13,40.9%,2,72.7%,31.8%,4.0%,4.8%,53.2%,67.2%,55.9%,61.9%,39.8%,50.8%,1.05,QF (2x)
1989,16,9,7,56.3%,20-19,51.3%,184-173,51.5%,5-2,71.4%,0,,,,,,,,,,,,QF (2x)
1988,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Hilversum)
Career,526,268,258,51.0%,666-667,50.0%,6416-6364,50.2%,99-114,46.5%,427,76.7%,23.4%,5.7%,2.8%,60.0%,69.7%,50.4%,62.0%,37.9%,50.0%,1.00,
