Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Tianjin SF,L vs Kovinic,69.8%,45.9%,8.5%,2/7,2.36,6.8%,66.7%,39.5%,5.3%,2.11,10.6%,85.7%,52.8%,14.3%,2.80,0.0%
2014 Baku SF,W vs Voegele,68.9%,58.8%,5.4%,2/2,2.15,7.5%,66.7%,39.3%,0.0%,1.97,11.9%,76.7%,82.6%,13.3%,2.45,0.0%
2013 Birmingham R16,L vs Cirstea,49.2%,53.3%,4.9%,2/1,2.18,10.4%,44.2%,47.4%,2.3%,1.98,14.3%,73.3%,63.6%,13.3%,2.71,0.0%
Career (3 matches),,64.3%,51.6%,6.6%,37.5%,2.24,7.9%,59.9%,41.2%,2.8%,2.03,12.1%,80.5%,64.3%,13.8%,2.65,0.0%
