Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Roland Garros R128,L vs Radwanska,17,16,1.1,15.9%,15.0%,17,14,1.2,16.5%,13.6%,11.7%,4.9%,2.4,20.6%,8.4%
2016 Australian Open R128,L vs Cornet,8,24,0.3,9.8%,29.3%,7,21,0.3,9.3%,28.0%,4.0%,5.3%,1.2,17.1%,14.6%
2015 US Open R64,L vs Mladenovic,14,26,0.5,10.9%,20.2%,13,18,0.7,12.1%,16.8%,8.4%,2.8%,1.1,20.9%,19.4%
2015 Wimbledon R128,L vs Maria,32,37,0.9,19.4%,22.4%,31,31,1.0,20.3%,20.3%,15.7%,4.6%,1.4,10.9%,7.9%
2015 Roland Garros R64,L vs Vekic,15,30,0.5,11.4%,22.7%,12,26,0.5,10.5%,22.8%,7.9%,2.6%,0.6,12.9%,22.7%
2015 Roland Garros R128,W vs Tsurenko,19,21,0.9,14.5%,16.0%,18,19,0.9,14.9%,15.7%,9.9%,5.0%,0.4,12.2%,28.2%
2014 US Open R128,L vs Jankovic,5,19,0.3,5.2%,19.6%,5,15,0.3,5.6%,16.9%,3.4%,2.2%,1.0,21.6%,22.7%
2014 Wimbledon R32,L vs Smitkova,37,35,1.1,13.6%,12.9%,30,26,1.2,12.6%,10.9%,5.5%,4.6%,0.9,21.3%,24.3%
2014 Wimbledon R64,W vs Azarenka,27,22,1.2,13.2%,10.8%,21,19,1.1,11.2%,10.1%,5.9%,4.8%,1.8,22.5%,12.7%
2014 Wimbledon R128,W vs Larsson,24,21,1.1,21.6%,18.9%,20,20,1.0,19.0%,19.0%,14.3%,3.8%,0.7,9.0%,12.6%
2014 Roland Garros R128,L vs Giorgi,11,14,0.8,7.9%,10.1%,8,8,1.0,6.8%,6.8%,4.3%,1.7%,1.1,22.3%,20.1%
2013 US Open R128,W vs Petkovic,21,23,0.9,16.3%,17.8%,19,18,1.1,16.8%,15.9%,,,0.5,16.3%,31.0%
2013 Wimbledon R64,L vs Flipkens,19,17,1.1,15.4%,13.8%,16,16,1.0,14.4%,14.4%,,,2.7,19.5%,7.3%
2013 Roland Garros R32,L vs Kuznetsova,21,21,1.0,14.9%,14.9%,20,16,1.3,16.3%,13.0%,,,1.0,17.0%,17.0%
2013 Roland Garros R64,W vs Wozniacki,33,32,1.0,24.6%,23.9%,30,31,1.0,23.8%,24.6%,,,0.7,9.7%,13.4%
2013 Australian Open R16,L vs Stephens,14,49,0.3,8.1%,28.3%,14,43,0.3,8.5%,26.1%,,,0.5,11.6%,24.9%
2013 Australian Open R32,W vs Date Krumm,29,52,0.6,18.4%,32.9%,28,49,0.6,18.2%,31.8%,,,0.3,5.7%,22.8%
2013 Australian Open R64,W vs Safarova,14,26,0.5,8.8%,16.3%,11,22,0.5,7.8%,15.6%,,,0.5,15.6%,28.7%
2012 US Open R64,L vs Cibulkova,25,37,0.7,16.0%,23.7%,24,37,0.6,15.8%,24.3%,,,1.1,13.5%,12.8%
2012 Wimbledon R64,L vs Lisicki,25,21,1.2,11.3%,9.5%,25,18,1.4,12.7%,9.1%,,,1.5,21.6%,14.0%
Career (25 matches),,494,693,0.7,13.8%,19.4%,452,600,0.8,13.8%,18.3%,4.3%,2.0%,0.9,16.7%,17.8%
