Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Tianjin Q1,L vs Lisicki,25% (2/8),50% (1/2),1/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2018 Tashkent R32,L vs Lapko,25% (2/8),100% (2/2),0/5,75% (6/8),0% (0/6),0/2,0/0,0/1,0/0,0/0
2018 US Open Q2,L vs Potapova,50% (5/10),80% (4/5),2/5,73% (8/11),25% (2/8),0/4,0/1,1/2,0/0,0/1
2018 US Open Q1,W vs Aiava,60% (6/10),67% (4/6),0/2,20% (2/10),0% (0/2),4/4,2/2,0/0,1/1,0/0
2018 Wimbledon Q1,L vs Dodin,33% (3/9),33% (1/3),1/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,0/0
2016 Roland Garros R128,L vs Radwanska,43% (3/7),0% (0/3),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,1/1
2016 Australian Open R128,L vs Cornet,29% (2/7),0% (0/2),0/5,83% (5/6),0% (0/5),0/0,0/0,0/0,0/0,0/0
2016 Hobart Q1,L vs Cepede Royg,17% (1/6),0% (0/1),0/4,100% (6/6),0% (0/6),0/0,0/0,0/2,0/0,0/1
2016 Shenzhen R32,L vs Friedsam,0% (0/8),- (0/0),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2015 Tianjin SF,L vs Kovinic,40% (6/15),50% (3/6),1/5,47% (7/15),14% (1/7),1/3,0/0,4/5,0/0,3/3
2015 Tianjin QF,W vs Mladenovic,40% (6/15),83% (5/6),1/2,21% (3/14),0% (0/3),2/4,1/2,0/1,0/1,0/0
2015 Tianjin R16,W vs Vesnina,75% (6/8),100% (6/6),1/2,25% (2/8),0% (0/2),3/5,1/2,0/0,1/1,0/0
2015 Tianjin R32,W vs Jabeur,67% (10/15),90% (9/10),4/6,63% (10/16),30% (3/10),3/8,1/2,1/1,1/1,1/1
2015 Beijing Q2,W vs Davis,50% (5/10),80% (4/5),2/2,30% (3/10),33% (1/3),3/3,1/1,0/0,1/1,0/0
2015 Beijing Q1,W vs Rybarikova,33% (3/9),100% (3/3),1/4,67% (6/9),0% (0/6),1/3,0/0,2/4,0/0,2/3
2015 Beijing Q1,W vs Rybarikova,73% (8/11),75% (6/8),1/3,55% (6/11),33% (2/6),4/5,1/1,0/1,0/0,0/0
2015 Tashkent SF,L vs Hibino,22% (2/9),50% (1/2),0/2,40% (4/10),0% (0/4),1/1,0/0,0/2,0/0,0/1
2015 Tashkent QF,W vs Beck,43% (6/14),67% (4/6),1/4,40% (6/15),33% (2/6),2/3,1/1,1/1,1/1,1/1
2015 Tashkent R32,W vs Ostapenko,47% (7/15),86% (6/7),3/4,33% (5/15),20% (1/5),3/4,0/0,1/1,0/0,0/0
2015 Guangzhou R16,L vs Allertova,27% (3/11),100% (3/3),1/4,60% (6/10),33% (2/6),2/3,0/0,1/1,0/0,1/1
2018 (5 matches),,40.0%,66.7%,20.0%,59.1%,11.5%,33.3%,66.7%,40.0%,100.0%,0.0%
2016 (4 matches),,21.4%,0.0%,0.0%,76.9%,0.0%,-,-,25.0%,-,50.0%
2015 (25 matches),,43.4%,78.8%,32.6%,47.6%,21.5%,62.5%,68.8%,53.1%,85.7%,63.2%
2014 (36 matches),,45.7%,73.4%,32.9%,48.5%,19.7%,60.2%,60.0%,69.0%,57.1%,62.5%
2013 (41 matches),,48.5%,79.1%,37.7%,45.9%,24.3%,64.4%,71.1%,75.8%,76.5%,75.0%
Career (149 matches),,44.5%,76.2%,31.6%,49.1%,20.0%,60.0%,65.7%,60.1%,71.1%,56.6%
