Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 Tianjin Q1,L vs Lisicki,67% (2/3),50% (1/2),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2018 Tashkent R32,L vs Lapko,17% (2/12),67% (2/3),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2018 US Open Q2,L vs Potapova,36% (5/14),67% (4/6),0/0,0/0,54% (7/13),0/2,0/1,33% (2/6),50% (3/6)
2018 US Open Q1,W vs Aiava,57% (8/14),33% (4/12),2/5,1/3,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2018 Wimbledon Q1,L vs Dodin,57% (4/7),20% (1/5),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2016 Roland Garros R128,L vs Radwanska,33% (2/6),0% (0/3),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2016 Australian Open R128,L vs Cornet,20% (1/5),0% (0/4),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2016 Hobart Q1,L vs Cepede Royg,0% (0/3),0% (0/1),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2016 Shenzhen R32,L vs Friedsam,50% (3/6),- (0/0),0/0,0/0,43% (3/7),5/7,3/4,- (0/0),- (0/0)
2015 Tianjin SF,L vs Kovinic,64% (9/14),30% (3/10),1/1,0/0,57% (8/14),3/5,0/1,75% (3/4),80% (4/5)
2015 Tianjin QF,W vs Mladenovic,55% (11/20),71% (5/7),2/3,1/1,50% (3/6),3/4,0/0,- (0/0),- (0/0)
2015 Tianjin R16,W vs Vesnina,86% (6/7),33% (6/18),2/5,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2015 Tianjin R32,W vs Jabeur,53% (9/17),69% (9/13),2/3,1/2,30% (3/10),1/2,1/1,40% (4/10),44% (4/9)
2015 Beijing Q2,W vs Davis,80% (8/10),40% (4/10),2/5,1/1,50% (2/4),1/1,0/0,57% (4/7),57% (4/7)
2015 Beijing Q1,W vs Rybarikova,38% (3/8),75% (3/4),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2015 Beijing Q1,W vs Rybarikova,78% (7/9),43% (6/14),2/3,1/1,67% (8/12),2/3,0/0,- (0/0),- (0/0)
2015 Tashkent SF,L vs Hibino,60% (6/10),25% (1/4),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2015 Tashkent QF,W vs Beck,52% (11/21),36% (4/11),2/7,1/4,64% (7/11),1/2,1/1,- (0/0),- (0/0)
2015 Tashkent R32,W vs Ostapenko,85% (11/13),67% (6/9),2/3,1/1,43% (3/7),3/4,0/0,- (0/0),- (0/0)
2015 Guangzhou R16,L vs Allertova,33% (6/18),100% (3/3),0/0,0/0,60% (6/10),5/7,5/6,33% (2/6),50% (3/6)
2018 (5 matches),,42.0%,42.9%,40.0%,33.3%,45.2%,20.0%,0.0%,33.3%,50.0%
2016 (4 matches),,30.0%,0.0%,-,-,37.5%,42.9%,50.0%,-,-
2015 (25 matches),,57.4%,47.0%,45.5%,57.1%,52.1%,58.0%,63.9%,46.8%,45.7%
2014 (36 matches),,55.6%,42.9%,62.1%,61.5%,50.0%,46.3%,44.4%,38.2%,43.8%
2013 (41 matches),,57.2%,50.3%,60.6%,62.5%,54.2%,45.3%,48.4%,57.4%,58.3%
Career (149 matches),,55.2%,46.5%,53.3%,57.1%,50.4%,47.5%,47.7%,50.3%,47.9%
