Date,Tournament,Surface,Rd,,Score
19-Jul-1965,Arcadia,,F,Brough / Ed Kauder [USA] d. Beverly Winans / Singleton [USA],6-1 6-4
25-Aug-1959,Manchester-on-Sea,Grass,F,Donna Floyd / George Putnam [USA] d. Brough / Hans Estin [USA],6-1 6-3
07-Nov-1957,Tucson,Hard,F,Brough / George Druliner [USA] d. Vicky Palmer / Herman Carillo [USA],6-3 6-4
06-Oct-1957,Mexico City,Clay,F,Brough / Bob Howe [AUS] d. Mary Hawton [AUS] / Michael Davies [GBR],2-6 6-4 6-2
28-Feb-1957,Phoenix,Hard,F,Brough / George Druliner [USA] d. Patricia Canning Todd / Glenn Bassett [USA],6-2 10-8
