Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,13,6,7,46.2%,14-15,48.3%,148-147,50.2%,2-3,40.0%,13,78.8%,21.5%,6.6%,4.1%,62.0%,71.7%,50.4%,63.6%,37.1%,50.5%,1.02,R16 (2x)
2025,33,20,13,60.6%,46-38,54.8%,410-383,51.7%,4-3,57.1%,28,77.8%,26.8%,5.1%,3.6%,60.5%,72.8%,48.9%,63.3%,40.1%,51.2%,1.09,W (Winston-Salem)
2024,29,13,16,44.8%,36-38,48.6%,362-353,50.6%,5-6,45.5%,29,80.5%,20.6%,6.6%,2.6%,63.0%,69.7%,54.1%,63.9%,36.6%,50.5%,1.02,W (Bucharest)
2023,44,22,22,50.0%,60-60,50.0%,586-591,49.8%,8-10,44.4%,41,78.6%,22.1%,4.8%,4.2%,59.3%,70.9%,51.1%,62.8%,37.9%,50.4%,1.02,SF (Stuttgart)
2022,35,16,19,45.7%,42-47,47.2%,433-447,49.2%,6-12,33.3%,33,78.6%,18.8%,5.1%,4.7%,60.8%,70.0%,51.3%,62.7%,35.6%,49.3%,0.95,QF (3x)
2021,51,26,25,51.0%,69-69,50.0%,700-667,51.2%,13-18,41.9%,50,78.1%,25.0%,5.0%,4.5%,59.0%,70.9%,51.8%,63.1%,38.8%,50.8%,1.05,F (Rotterdam)
2020,25,14,11,56.0%,39-33,54.2%,351-340,50.8%,5-6,45.5%,25,73.1%,28.8%,4.7%,3.0%,58.6%,67.1%,50.2%,60.1%,40.3%,50.1%,1.01,QF (Doha)
2019,47,22,25,46.8%,61-61,50.0%,614-610,50.2%,13-9,59.1%,44,74.5%,24.7%,4.9%,4.4%,57.7%,70.1%,48.6%,61.0%,39.1%,49.8%,1.00,F (Sofia)
2018,52,26,26,50.0%,71-62,53.4%,660-623,51.4%,10-9,52.6%,51,76.9%,26.0%,5.6%,4.3%,55.4%,70.6%,51.5%,62.0%,39.5%,50.6%,1.04,W (Geneva)
2017,17,9,8,52.9%,24-23,51.1%,238-219,52.1%,1-6,14.3%,17,82.2%,23.8%,7.7%,3.9%,57.5%,75.2%,51.4%,65.1%,38.4%,51.5%,1.10,QF (Basel)
2016,5,2,3,40.0%,7-9,43.8%,75-80,48.4%,1-2,33.3%,5,64.0%,33.8%,4.3%,3.7%,55.7%,59.6%,51.3%,55.9%,42.9%,49.6%,0.97,
2015,8,6,2,75.0%,19-7,73.1%,141-84,62.7%,0-1,0.0%,2,65.2%,20.8%,2.8%,4.9%,58.0%,66.3%,46.7%,58.0%,35.5%,46.8%,0.85,
2013,5,2,3,40.0%,7-9,43.8%,67-73,47.9%,1-0,100.0%,2,73.9%,27.3%,7.7%,6.3%,58.0%,68.7%,51.7%,61.5%,40.1%,50.9%,1.04,R16 (Metz)
2012,5,2,3,40.0%,8-11,42.1%,97-100,49.2%,1-5,16.7%,1,93.3%,6.7%,8.3%,1.8%,52.3%,75.4%,55.8%,66.1%,34.0%,50.2%,1.00,
2011,1,1,0,100.0%,2-0,100.0%,12-7,63.2%,0-0,-,0,,,,,,,,,,,,
2010,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,
Career,371,187,184,50.4%,505-484,51.1%,4904-4737,50.9%,70-91,43.5%,341,77.3%,24.2%,5.4%,4.1%,58.9%,70.4%,50.9%,62.4%,38.5%,50.4%,1.03,
