Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R64,W vs Musetti,56% (5/9),80% (4/5),0/1,20% (2/10),50% (1/2),3/3,1/1,0/0,1/1,0/0
2026 Rotterdam R32,L vs Den Ouden,50% (5/10),20% (1/5),0/3,33% (3/9),0% (0/3),1/1,0/0,0/0,0/0,0/0
2026 Adelaide R32,W vs Quinn,40% (4/10),75% (3/4),1/1,30% (3/10),67% (2/3),2/3,2/2,0/0,1/1,0/0
2026 Brisbane R32,L vs Medvedev,25% (2/8),100% (2/2),2/5,67% (6/9),0% (0/6),0/2,0/0,0/1,0/0,0/1
2025 Winston-Salem F,W vs Van De Zandschulp,40% (4/10),100% (4/4),1/3,36% (4/11),25% (1/4),3/4,1/3,1/1,0/2,0/0
2024 Paris Olympics R64,L vs Nadal,36% (5/14),40% (2/5),1/4,46% (6/13),33% (2/6),1/1,0/1,1/1,0/0,1/1
2024 Wimbledon R128,L vs Berrettini,28% (5/18),20% (1/5),0/4,33% (6/18),33% (2/6),1/1,1/1,2/2,0/0,0/0
2024 Roland Garros R128,L vs Tsitsipas,21% (3/14),33% (1/3),0/4,40% (6/15),17% (1/6),1/1,0/0,2/3,0/0,0/1
2024 Bucharest F,W vs Navone,64% (7/11),71% (5/7),0/3,45% (5/11),40% (2/5),2/3,0/0,0/0,0/0,0/0
2024 Estoril QF,L vs Ruud,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2024 Miami R64,L vs Medvedev,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2024 Miami R128,W vs Purcell,63% (5/8),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2023 Shanghai R128,W vs Yevseyev,33% (3/9),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2023 US Open R64,L vs Hijikata,9% (1/11),0% (0/1),0/6,64% (7/11),0% (0/7),0/0,0/0,0/1,0/0,0/1
2023 US Open R128,W vs Korda,15% (4/27),75% (3/4),0/3,30% (8/27),50% (4/8),0/2,0/0,4/5,0/0,0/0
2023 Wimbledon R32,L vs Medvedev,20% (4/20),25% (1/4),0/3,32% (6/19),50% (3/6),1/1,1/1,3/3,0/0,1/1
2023 Wimbledon R64,W vs Giron,40% (8/20),50% (4/8),0/2,24% (5/21),40% (2/5),4/4,2/2,2/3,1/1,0/0
2023 Wimbledon R128,W vs Griekspoor,43% (6/14),83% (5/6),0/1,21% (3/14),67% (2/3),4/5,3/4,0/0,1/1,0/0
2023 Roland Garros R64,L vs Djokovic,46% (6/13),50% (3/6),2/7,71% (10/14),20% (2/10),2/3,0/0,3/4,0/0,0/1
2023 Monte Carlo R64,L vs Van De Zandschulp,47% (7/15),57% (4/7),0/4,46% (6/13),33% (2/6),3/3,0/0,0/0,0/0,0/0
2026 (4 matches),,43.2%,62.5%,30.0%,36.8%,21.4%,66.7%,100.0%,0.0%,100.0%,0.0%
2025 (1 matches),,40.0%,100.0%,33.3%,36.4%,25.0%,75.0%,33.3%,100.0%,0.0%,-
2024 (7 matches),,32.5%,51.9%,4.8%,37.0%,26.7%,90.0%,66.7%,90.0%,-,75.0%
2023 (9 matches),,31.3%,59.6%,5.6%,37.8%,28.6%,76.9%,90.9%,76.5%,100.0%,33.3%
2022 (2 matches),,9.1%,0.0%,0.0%,54.5%,33.3%,-,-,66.7%,-,50.0%
Career (348 matches),,39.8%,69.7%,25.5%,34.3%,34.3%,78.5%,80.4%,76.2%,83.1%,66.9%
