Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R64,W vs Musetti,4.6,4.6,4.6,55.0%,57.9%,62.5%,70.6%,59.6%,17.9%,11.0,7.9,7.5,9.9
2026 Rotterdam R32,L vs Den Ouden,4.0,4.1,4.0,42.5%,56.8%,57.9%,36.4%,52.6%,25.0%,2.0,1.5,-1.5,-1.6
2026 Adelaide R32,W vs Quinn,3.7,4.0,3.3,58.3%,50.0%,66.7%,20.0%,54.9%,28.4%,6.0,6.4,-1.0,-1.7
2026 Brisbane R32,L vs Medvedev,3.9,4.8,2.6,43.3%,37.5%,16.7%,44.4%,50.0%,33.8%,2.0,2.9,-8.5,-16.7
2025 Winston Salem F,W vs Van De Zandschulp,5.1,5.3,5.0,54.9%,51.4%,58.8%,57.1%,56.8%,26.9%,10.5,6.2,-2.5,-2.6
2024 Olympics R64,L vs Nadal,4.8,4.6,4.9,48.7%,41.1%,47.8%,33.3%,55.0%,14.1%,4.5,2.5,-12.0,-8.6
2024 Wimbledon R128,L vs Berrettini,3.3,3.4,3.3,46.7%,36.2%,52.9%,57.1%,52.2%,48.6%,0.0,0.0,6.0,9.0
2024 Roland Garros R128,L vs Tsitsipas,4.2,4.1,4.3,48.6%,45.5%,38.5%,26.7%,52.9%,18.5%,2.0,1.4,-7.0,-6.0
2024 Bucharest F,W vs Navone,5.9,5.5,6.2,50.9%,54.5%,56.3%,57.7%,48.1%,16.8%,17.5,10.9,2.5,1.6
2024 Estoril QF,L vs Ruud,3.5,3.3,3.7,41.3%,36.0%,33.3%,33.3%,56.3%,22.0%,3.5,5.2,-8.5,-18.5
2024 Miami R64,L vs Medvedev,5.5,5.5,5.5,50.8%,37.5%,66.7%,14.3%,44.2%,44.6%,0.0,0.0,-8.5,-11.8
2024 Miami R128,W vs Purcell,5.0,4.8,5.1,60.0%,66.7%,53.3%,90.0%,48.1%,27.4%,16.0,21.6,5.0,7.2
2023 Shanghai R128,W vs Yevseyev,6.2,5.8,6.6,61.9%,36.4%,43.8%,71.4%,59.8%,31.5%,14.0,9.2,-7.5,-9.9
2023 Wimbledon R32,L vs Medvedev,4.2,4.6,3.9,49.3%,40.8%,53.8%,43.5%,46.4%,60.8%,1.0,0.7,-3.0,-3.7
2023 Roland Garros R64,L vs Djokovic,4.9,5.3,4.4,40.0%,47.8%,41.2%,50.0%,56.2%,31.3%,4.0,2.0,-0.5,-0.4
2023 Monte Carlo R64,L vs Van De Zandschulp,4.3,4.4,4.1,53.9%,40.5%,42.9%,38.9%,60.3%,25.9%,2.5,1.3,-2.5,-2.6
2023 Australian Open R32,L vs Sinner,5.5,5.1,5.8,38.5%,51.7%,45.2%,48.9%,51.0%,38.5%,6.0,2.0,-9.0,-5.0
2022 Rotterdam QF,L vs Rublev,4.3,4.4,4.1,46.0%,36.0%,28.6%,33.3%,41.7%,45.9%,-2.5,-3.9,-6.5,-11.0
2021 US Open R128,L vs Seppi,4.4,4.4,4.4,52.0%,45.5%,66.7%,51.4%,49.3%,35.5%,10.0,3.6,2.0,1.0
2021 Wimbledon QF,L vs Djokovic,4.7,5.2,4.2,41.8%,54.3%,45.5%,40.7%,51.3%,41.6%,-4.0,-2.2,-1.5,-1.4
Career (51 matches),,4.6,4.6,4.6,49.7%,48.7%,50.1%,47.9%,51.9%,33.2%,7.3,4.6,-1.4,-1.4
