Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R64,W vs Musetti,1.08,1.75,36.0,2.0,6.5%,67.7%,7.4%,74.1%,45.5%,50.0%
2026 Rotterdam R32,L vs Den Ouden,0.78,0.76,55.9,3.1,3.0%,63.6%,3.4%,55.2%,38.3%,40.0%
2026 Adelaide R32,W vs Quinn,1.31,1.53,49.0,2.2,8.1%,59.5%,5.6%,69.4%,43.8%,39.3%
2026 Brisbane R32,L vs Medvedev,0.84,0.52,31.2,2.1,0.0%,46.7%,0.0%,44.4%,34.8%,31.6%
2025 Winston-Salem F,W vs Van De Zandschulp,1.18,1.50,41.4,2.0,5.4%,54.1%,5.7%,74.3%,44.7%,47.1%
2024 Paris Olympics R64,L vs Nadal,1.02,0.79,66.4,4.2,2.3%,56.8%,0.0%,56.4%,34.0%,33.3%
2024 Wimbledon R128,L vs Berrettini,0.95,0.66,33.7,2.3,11.3%,62.9%,10.2%,59.3%,28.3%,25.5%
2024 Roland Garros R128,L vs Tsitsipas,1.10,0.72,41.8,2.6,1.8%,61.4%,1.9%,55.6%,28.9%,25.0%
2024 Bucharest F,W vs Navone,1.05,1.30,51.9,2.4,2.9%,62.9%,0.0%,59.4%,35.9%,60.5%
2024 Estoril QF,L vs Ruud,0.75,0.36,27.6,2.0,3.8%,61.5%,0.0%,50.0%,28.0%,13.6%
2024 Miami R64,L vs Medvedev,0.69,0.47,32.2,2.2,20.8%,66.7%,4.3%,52.2%,16.7%,40.0%
2024 Miami R128,W vs Purcell,1.19,2.73,30.2,2.1,10.0%,75.0%,11.1%,77.8%,53.8%,54.5%
2023 Shanghai R128,W vs Yevseyev,1.47,1.92,39.0,2.5,3.6%,64.3%,0.0%,80.8%,36.0%,36.4%
2023 US Open R64,L vs Hijikata,0.89,0.53,23.7,2.1,5.3%,47.4%,0.0%,41.2%,35.0%,30.8%
2023 US Open R128,W vs Korda,1.26,1.09,53.8,3.3,5.1%,65.3%,6.7%,63.3%,25.3%,36.8%
2023 Wimbledon R32,L vs Medvedev,0.86,0.77,34.1,3.7,4.8%,64.5%,1.8%,63.2%,30.8%,33.9%
2023 Wimbledon R64,W vs Giron,1.10,1.26,34.8,2.8,9.3%,62.7%,5.7%,68.6%,42.9%,36.1%
2023 Wimbledon R128,W vs Griekspoor,1.33,1.67,27.3,2.0,6.3%,62.5%,11.1%,68.9%,41.9%,44.7%
2023 Roland Garros R64,L vs Djokovic,0.93,0.70,31.6,2.0,0.0%,48.0%,2.0%,46.9%,39.2%,39.6%
2023 Monte Carlo R64,L vs Van De Zandschulp,0.92,0.83,63.3,27.1,0.0%,53.1%,2.2%,60.9%,34.8%,43.2%
2026 (4 matches),,1.00,1.03,44.5,2.3,4.6%,59.5%,4.2%,61.3%,40.7%,41.1%
2025 (1 matches),,1.18,1.50,41.4,2.0,5.4%,54.1%,5.7%,74.3%,44.7%,47.1%
2024 (7 matches),,0.98,0.82,42.3,2.4,6.7%,62.7%,4.0%,57.8%,31.6%,35.4%
2023 (9 matches),,1.08,0.97,39.0,3.1,4.5%,58.7%,4.0%,60.1%,35.3%,38.1%
2022 (2 matches),,0.85,0.48,28.1,2.1,6.8%,59.5%,4.5%,50.0%,25.0%,25.9%
Career (348 matches),,1.03,1.10,53.0,2.8,5.5%,62.6%,4.4%,61.8%,40.1%,40.0%
