Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Guillermo Vilas [ARG],3,11,21.4%,7,3,4,42.9%,1974,1982,0,,,,,,,,,,
8,Thierry Tulasne [FRA],5,3,62.5%,0,0,0,-,1981,1985,0,,,,,,,,,,
8,Jose Higueras [ESP],6,2,75.0%,0,0,0,-,1975,1984,0,,,,,,,,,,
8,Jaime Fillol [CHI],3,5,37.5%,2,1,1,50.0%,1975,1983,0,,,,,,,,,,
8,Andres Gomez [ECU],8,0,100.0%,3,2,1,66.7%,1979,1982,0,,,,,,,,,,
8,Eddie Dibbs [USA],3,5,37.5%,3,1,2,33.3%,1976,1981,0,,,,,,,,,,
7,Henri Leconte [FRA],3,4,42.9%,1,1,0,100.0%,1982,1985,0,,,,,,,,,,
7,Rolf Gehring [GER],4,3,57.1%,2,0,2,0.0%,1978,1985,0,,,,,,,,,,
7,Hans Gildemeister [CHI],3,4,42.9%,2,1,1,50.0%,1977,1984,0,,,,,,,,,,
7,Bjorn Borg [SWE],1,6,14.3%,1,1,0,100.0%,1975,1981,0,,,,,,,,,,
6,Tomas Smid [CZE],2,4,33.3%,1,0,1,0.0%,1980,1987,0,,,,,,,,,,
6,Diego Perez [URU],4,2,66.7%,1,1,0,100.0%,1981,1987,0,,,,,,,,,,
6,Joakim Nystrom [SWE],0,6,0.0%,0,0,0,-,1981,1986,0,,,,,,,,,,
6,Yannick Noah [FRA],4,2,66.7%,1,1,0,100.0%,1979,1985,0,,,,,,,,,,
6,Buster C Mottram [GBR],3,3,50.0%,1,1,0,100.0%,1976,1982,0,,,,,,,,,,
