Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2008 Australian Open R64,L vs Federer,11,10,1.1,8.5%,7.7%,9,10,0.9,7.5%,8.3%,4.2%,3.3%,2.7,41.5%,15.4%
2007 Newport F,W vs Mahut,18,9,2.0,15.3%,7.6%,15,5,3.0,15.2%,5.1%,9.1%,5.1%,1.1,16.1%,14.4%
2006 Australian Open QF,L vs Nalbandian,16,14,1.1,11.4%,10.0%,12,13,0.9,9.0%,9.8%,5.3%,3.8%,2.6,33.6%,12.9%
2005 US Open R64,L vs Federer,26,19,1.4,12.1%,8.9%,21,19,1.1,10.7%,9.7%,5.6%,3.6%,2.3,30.8%,13.6%
2005 Australian Open R128,L vs Federer,7,18,0.4,5.7%,14.8%,6,16,0.4,5.3%,14.2%,1.8%,3.5%,2.5,41.0%,16.4%
2004 Roland Garros R128,W vs Clement,77,34,2.3,16.6%,7.3%,55,32,1.7,13.1%,7.6%,7.1%,4.5%,1.4,27.2%,19.2%
2002 Madrid Masters SF,L vs Novak,15,17,0.9,14.2%,16.0%,12,15,0.8,12.2%,15.3%,8.2%,4.1%,1.7,27.4%,16.0%
2001 Canada Masters SF,L vs Rafter,8,13,0.6,7.4%,12.0%,8,10,0.8,8.1%,10.1%,3.0%,5.1%,1.7,29.6%,17.6%
2001 Roland Garros R32,W vs Safin,27,22,1.2,10.1%,8.2%,26,20,1.3,10.2%,7.8%,5.1%,5.1%,1.2,25.1%,20.6%
2001 Hamburg Masters R32,W vs Agassi,37,17,2.2,19.4%,8.9%,30,16,1.9,16.7%,8.9%,7.8%,8.3%,1.0,21.5%,20.9%
1998 Doha F,L vs Korda,5,6,0.8,5.6%,6.7%,5,6,0.8,5.7%,6.8%,2.3%,3.4%,1.8,26.7%,14.4%
1997 Monte Carlo Masters SF,L vs Corretja,17,19,0.9,13.1%,14.6%,15,18,0.8,12.1%,14.5%,6.5%,5.6%,1.5,21.5%,14.6%
1995 Estoril R16,W vs Corretja,21,15,1.4,18.1%,12.9%,21,14,1.5,18.9%,12.6%,7.2%,11.7%,0.9,19.0%,21.6%
1991 Paris Masters R64,L vs Noah,17,14,1.2,15.3%,12.6%,16,9,1.8,16.2%,9.1%,10.1%,6.1%,1.2,23.4%,19.8%
Career (14 matches),,302,227,1.3,13.1%,9.8%,251,203,1.2,11.8%,9.5%,6.1%,5.2%,1.6,27.4%,17.5%
