Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,460,246,214,53.5%,611-563,52.0%,5629-5569,50.3%,79-72,52.3%,438,74.0%,26.5%,4.5%,3.2%,56.7%,67.9%,50.9%,60.5%,39.6%,50.1%,1.00
Clay,274,132,142,48.2%,331-354,48.3%,3132-3253,49.1%,42-38,52.5%,237,68.0%,29.8%,2.7%,2.7%,58.5%,63.7%,49.9%,57.9%,41.5%,49.8%,0.99
Grass,77,44,33,57.1%,108-92,54.0%,991-972,50.5%,22-13,62.9%,75,79.6%,20.9%,3.5%,2.6%,61.4%,70.1%,52.0%,63.1%,37.2%,50.1%,1.01
Carpet,103,48,55,46.6%,119-130,47.8%,1177-1216,49.2%,17-15,53.1%,94,74.0%,25.2%,4.9%,2.9%,56.5%,68.8%,50.6%,60.9%,39.1%,49.8%,1.00
Grand Slams,133,63,70,47.4%,231-256,47.4%,2233-2356,48.7%,25-24,51.0%,122,72.8%,23.7%,4.3%,2.7%,58.6%,67.3%,49.5%,60.0%,38.3%,49.2%,0.96
Masters,228,120,108,52.6%,275-260,51.4%,2557-2569,49.9%,50-26,65.8%,221,72.4%,27.6%,3.7%,2.9%,56.8%,66.4%,51.0%,59.8%,40.6%,50.2%,1.01
Other Tours,541,281,260,51.9%,647-601,51.8%,5970-5889,50.3%,83-86,49.1%,501,73.2%,27.5%,3.9%,3.1%,57.6%,67.1%,51.0%,60.3%,40.1%,50.2%,1.01
Best of 5,145,69,76,47.6%,251-281,47.2%,2433-2568,48.7%,30-25,54.5%,123,72.8%,23.6%,4.3%,2.7%,58.7%,67.3%,49.6%,60.0%,38.3%,49.2%,0.96
Best of 3,769,401,368,52.1%,918-858,51.7%,8496-8442,50.2%,130-113,53.5%,721,72.9%,27.6%,3.8%,3.1%,57.4%,66.9%,51.0%,60.1%,40.3%,50.2%,1.01
Finals,12,6,6,50.0%,14-15,48.3%,128-148,46.4%,1-1,50.0%,11,70.1%,24.8%,4.0%,2.7%,61.8%,65.5%,51.6%,60.2%,38.6%,49.0%,0.97
Semi-finals,33,12,21,36.4%,24-45,34.8%,293-364,44.6%,6-6,50.0%,32,70.0%,18.8%,3.5%,3.2%,57.1%,66.1%,49.6%,59.0%,35.6%,47.6%,0.87
Quarter-finals,86,33,53,38.4%,80-118,40.4%,867-1014,46.1%,12-12,50.0%,82,69.4%,23.3%,3.8%,2.7%,57.9%,64.6%,49.3%,58.1%,38.4%,48.5%,0.92
vs Righties,798,400,398,50.1%,1006-1010,49.9%,9536-9700,49.6%,136-126,51.9%,740,72.7%,26.3%,3.9%,3.0%,57.6%,67.0%,50.5%,60.0%,39.6%,49.9%,0.99
vs Lefties,116,70,46,60.3%,163-129,55.8%,1393-1310,51.5%,24-12,66.7%,104,74.0%,29.8%,4.1%,2.9%,57.8%,66.8%,52.2%,60.7%,41.2%,50.9%,1.05
vs Top 10,129,40,89,31.0%,108-227,32.2%,1336-1786,42.8%,15-19,44.1%,119,67.6%,17.7%,3.7%,2.6%,57.2%,64.3%,49.0%,57.7%,35.5%,46.8%,0.84
