Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Monte Carlo Q1,L vs Vukic,69.4%,38.2%,2.0%,1/0,2.32,0.0%,60.7%,35.3%,3.6%,2.22,0.0%,81.0%,41.2%,0.0%,2.50,0.0%
2021 Monte Carlo R64,L vs Caruso,85.2%,39.1%,4.6%,4/1,2.32,0.0%,87.7%,37.5%,5.5%,2.41,0.0%,87.5%,42.9%,3.1%,2.22,0.0%
Career (2 matches),,80.3%,38.9%,3.8%,83.3%,2.32,0.0%,80.2%,37.0%,5.0%,2.35,0.0%,84.9%,42.2%,1.9%,2.29,0.0%
