Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Monte Carlo Q1,L vs Vukic,22% (2/9),50% (1/2),1/4,44% (4/9),0% (0/4),0/1,0/0,2/2,0/0,1/1
2021 Monte Carlo R64,L vs Caruso,31% (5/16),60% (3/5),2/4,35% (6/17),17% (1/6),3/3,0/0,2/3,0/0,0/1
2019 M15 Harare SF,L vs Lock,50% (6/12),50% (3/6),0/3,38% (5/13),20% (1/5),1/2,0/0,2/3,0/0,2/2
2019 M15 Harare R16,W vs Foley,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 M15 Harare R16,W vs Lock,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2019 M15 Heraklion R32,L vs Craig,27% (4/15),25% (1/4),0/2,31% (5/16),40% (2/5),1/1,1/1,3/4,0/0,0/1
2019 M15 Heraklion R32,L vs Stanek,10% (1/10),100% (1/1),0/3,40% (4/10),25% (1/4),0/1,0/0,1/1,0/0,1/1
2019 Monte Carlo R64,L vs Munar,14% (1/7),100% (1/1),0/5,75% (6/8),0% (0/6),1/1,0/0,0/1,0/0,0/1
2019 M15 Tabarka R32,L vs Diep,8% (1/12),100% (1/1),0/1,25% (3/12),67% (2/3),1/1,0/0,2/2,0/0,2/2
2019 M15 Tabarka QF,L vs Sanchez Izquierdo,38% (3/8),33% (1/3),0/3,56% (5/9),0% (0/5),0/1,0/0,0/2,0/0,0/1
2019 M15 Tabarka R16,W vs Lopez Morillo,56% (9/16),67% (6/9),2/5,44% (7/16),29% (2/7),3/4,0/1,1/1,0/0,0/0
2019 M15 Tabarka R32,W vs Pointon,67% (6/9),67% (4/6),1/2,50% (5/10),60% (3/5),2/4,2/2,0/0,1/1,0/0
2019 M15 Oslo R32,W vs Hellum Lilleengen,63% (5/8),100% (5/5),1/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2019 M25 Aktobe SF,L vs Tabilo,31% (5/16),80% (4/5),0/2,50% (8/16),50% (4/8),3/4,1/1,2/4,0/0,1/2
2019 M25 Aktobe QF,W vs Vilardo,75% (6/8),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 M25 Aktobe R32,W vs Konecny,30% (3/10),67% (2/3),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2019 M25 Aktobe R16,L vs Fayziev,45% (5/11),0% (0/5),0/2,18% (2/11),0% (0/2),0/0,0/0,1/1,0/0,1/1
2019 M25 Aktobe R32,W vs Narbekov,44% (4/9),100% (4/4),0/1,33% (3/9),67% (2/3),1/2,0/0,0/0,0/0,0/0
2019 M15 Monastir SF,L vs Hoyt,18% (2/11),100% (2/2),1/4,70% (7/10),43% (3/7),0/2,0/1,1/1,0/0,0/0
2019 M15 Monastir QF,W vs Heyman,56% (5/9),100% (5/5),1/1,13% (1/8),0% (0/1),3/3,0/0,0/0,0/0,0/0
2024 (1 matches),,22.2%,50.0%,25.0%,44.4%,0.0%,0.0%,-,100.0%,-,100.0%
2021 (1 matches),,31.3%,60.0%,50.0%,35.3%,16.7%,100.0%,-,66.7%,-,0.0%
2019 (22 matches),,41.5%,74.2%,26.7%,35.4%,35.7%,74.6%,83.3%,60.9%,100.0%,58.3%
2018 (2 matches),,4.5%,100.0%,0.0%,50.0%,45.5%,100.0%,100.0%,75.0%,-,100.0%
2017 (2 matches),,36.7%,72.7%,20.0%,56.7%,5.9%,42.9%,0.0%,66.7%,-,100.0%
Career (30 matches),,36.5%,73.6%,24.1%,38.6%,27.8%,71.4%,76.2%,65.8%,85.7%,66.7%
