Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,0.0%,7.5%,60.4%,50.0%,42.9%,47.2%,37.3%,42.3%,0.71,R32 (Santa Fe)
2022,2,0,2,0.0%,1-4,20.0%,13-27,32.5%,0-0,-,2,55.0%,10.0%,5.8%,5.8%,57.7%,63.3%,32.8%,50.4%,31.9%,41.9%,0.64,R32 (2x)
2021,16,5,11,31.3%,13-23,36.1%,164-193,45.9%,2-1,66.7%,16,68.0%,23.3%,2.8%,4.2%,61.6%,64.6%,50.2%,59.1%,38.2%,48.5%,0.93,QF (St. Petersburg 1)
2020,2,1,1,50.0%,3-2,60.0%,23-18,56.1%,0-0,-,2,76.2%,35.0%,6.9%,3.1%,54.2%,70.4%,51.7%,61.8%,42.7%,52.5%,1.12,R32 (Drummondville)
2019,7,2,5,28.6%,7-9,43.8%,64-70,47.8%,0-0,-,7,71.0%,22.7%,6.0%,4.6%,54.7%,68.7%,51.1%,60.7%,37.4%,49.4%,0.95,R16 (Winnipeg)
2018,8,2,6,25.0%,4-13,23.5%,64-96,40.0%,0-3,0.0%,8,65.0%,15.6%,3.6%,4.3%,53.5%,63.1%,53.0%,58.4%,33.1%,46.2%,0.80,R16 (2x)
Career,36,10,26,27.8%,28-53,34.6%,334-416,44.5%,2-4,33.3%,36,67.1%,21.5%,3.9%,4.4%,57.9%,64.9%,49.9%,58.6%,36.9%,47.9%,0.89,
