Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Monte Carlo Q1,L vs Vukic,0.70,0.43,30.2,2.1,4.2%,62.5%,0.0%,50.0%,38.5%,13.0%
2021 Monte Carlo R64,L vs Caruso,0.98,0.86,72.4,22.9,3.1%,56.9%,3.5%,61.4%,39.3%,32.7%
2019 M15 Harare SF,L vs Lock,0.92,0.76,62.9,3.2,-,48.6%,-,53.1%,34.9%,47.5%
2019 M15 Harare R16,W vs Foley,1.36,3.42,28.0,2.0,-,81.8%,-,78.9%,41.7%,57.9%
2019 M15 Harare R16,W vs Lock,1.18,1.74,42.0,2.0,-,63.3%,-,75.0%,51.6%,40.0%
2019 M15 Heraklion R32,L vs Craig,0.99,0.85,65.6,73.6,-,59.3%,-,60.0%,35.1%,34.5%
2019 M15 Heraklion R32,L vs Stanek,0.71,0.66,45.8,2.2,-,73.3%,-,48.3%,36.7%,35.7%
2019 Monte Carlo R64,L vs Munar,0.87,0.51,30.6,2.1,0.0%,29.2%,0.0%,52.4%,33.3%,36.8%
2019 M15 Tabarka R32,L vs Diep,0.87,0.77,66.6,2.7,0.0%,61.7%,4.7%,72.1%,29.5%,29.7%
2019 M15 Tabarka QF,L vs Sanchez Izquierdo,0.94,0.67,47.5,2.0,3.2%,51.6%,0.0%,44.8%,41.4%,32.1%
2019 M15 Tabarka R16,W vs Lopez Morillo,1.00,1.09,77.1,3.8,4.9%,65.6%,0.0%,48.1%,39.7%,53.8%
2019 M15 Tabarka R32,W vs Pointon,1.24,1.54,41.4,2.0,5.7%,54.3%,3.1%,71.9%,41.7%,51.4%
2019 M15 Oslo R32,W vs Hellum Lilleengen,1.12,1.76,39.8,3.2,17.2%,69.0%,10.3%,58.6%,63.6%,50.0%
2019 M25 Aktobe SF,L vs Tabilo,0.98,0.84,66.8,16.7,5.1%,59.3%,3.7%,59.3%,44.7%,23.1%
2019 M25 Aktobe QF,W vs Vilardo,1.11,2.24,37.5,2.0,0.0%,75.0%,0.0%,65.0%,68.0%,52.2%
2019 M25 Aktobe R32,W vs Konecny,1.06,1.67,47.3,2.6,0.0%,67.7%,0.0%,82.1%,48.6%,30.3%
2019 M25 Aktobe R16,L vs Fayziev,0.80,0.78,56.2,2.6,-,71.9%,-,62.1%,31.7%,31.6%
2019 M25 Aktobe R32,W vs Narbekov,1.10,1.55,56.1,2.0,3.3%,66.7%,3.7%,70.4%,42.9%,46.2%
2019 M15 Monastir SF,L vs Hoyt,1.00,0.72,49.4,2.2,5.0%,52.5%,5.4%,51.4%,36.4%,32.3%
2019 M15 Monastir QF,W vs Heyman,1.21,2.22,34.6,2.0,0.0%,79.2%,5.3%,63.2%,40.7%,62.5%
2024 (1 matches),,0.70,0.43,30.2,2.1,4.2%,62.5%,0.0%,50.0%,38.5%,13.0%
2021 (1 matches),,0.98,0.86,72.4,22.9,3.1%,56.9%,3.5%,61.4%,39.3%,32.7%
2019 (22 matches),,1.01,1.09,54.8,2.7,2.9%,62.0%,2.2%,60.9%,41.6%,42.1%
2018 (2 matches),,0.96,0.49,48.2,2.9,0.0%,54.8%,2.4%,62.7%,15.3%,27.8%
2017 (2 matches),,0.92,0.67,31.1,2.4,1.0%,48.1%,3.2%,49.5%,40.0%,34.6%
Career (30 matches),,1.00,0.96,53.6,2.8,2.5%,60.1%,2.2%,58.8%,39.1%,39.3%
