Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2025-05-19),1587,2,,,,,,,,,,,,
2024,1316,5,,,,,,,,,,,,
2023,466,92,,,,,,,,,,,,
2022,587,52,,,,,,,,,,,,
2021,370,118,362,1273,342,1269,349,1229,,,,,,
2020,423,90,,,,,,,,,1083,20,,
2019,504,58,,,,,,,,,1085,19,,
2018,480,14,,,,,,,,,528,29,,
2017,365,118,,,,,,,,,1174,18,,
2016,922,15,,,,,,,,,,,,
2015,807,26,,,,,,,,,1647,6,,
