Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,76,43,33,56.6%,97-71,57.7%,792-702,53.0%,5-5,50.0%,34,67.2%,38.4%,5.1%,7.1%,57.2%,65.5%,46.4%,57.3%,44.9%,51.0%,1.05
Grass,7,3,4,42.9%,6-9,40.0%,60-75,44.4%,1-0,100.0%,5,68.0%,31.4%,2.9%,6.4%,62.5%,64.1%,50.4%,59.0%,41.6%,49.9%,1.01
Finals,1,1,0,100.0%,2-0,100.0%,12-5,70.6%,0-0,-,0,,,,,,,,,,,
Semi-finals,6,1,5,16.7%,3-11,21.4%,58-78,42.6%,0-2,0.0%,2,55.6%,15.8%,5.5%,5.5%,50.5%,70.9%,35.2%,53.2%,34.3%,43.8%,0.73
Quarter-finals,13,6,7,46.2%,14-12,53.8%,128-119,51.8%,2-3,40.0%,7,65.2%,29.0%,5.5%,7.0%,61.1%,62.6%,45.8%,56.0%,42.3%,49.0%,0.96
vs Righties,48,21,27,43.8%,51-56,47.7%,473-506,48.3%,5-5,50.0%,26,69.0%,32.3%,4.9%,6.9%,58.0%,65.0%,48.1%,57.9%,42.2%,49.9%,1.00
vs Lefties,3,0,3,0.0%,1-6,14.3%,25-37,40.3%,0-0,-,2,43.5%,47.8%,5.5%,8.3%,55.2%,63.7%,27.7%,47.6%,50.3%,49.0%,0.96
