Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Clay,13,2,11,15.4%,5-21,19.2%,102-148,40.8%,1-2,33.3%,11,62.2%,18.8%,3.8%,1.6%,66.9%,61.2%,45.5%,56.0%,36.9%,46.4%,0.84
Grass,1,0,1,0.0%,0-3,0.0%,9-18,33.3%,0-0,-,1,61.5%,7.1%,4.0%,2.7%,53.3%,57.5%,57.1%,57.3%,33.3%,44.0%,0.78
Grand Slams,2,0,2,0.0%,0-6,0.0%,21-37,36.2%,0-1,0.0%,2,64.3%,10.3%,3.4%,1.7%,62.3%,58.7%,57.6%,58.3%,33.7%,45.4%,0.81
Masters,4,1,3,25.0%,2-6,25.0%,32-42,43.2%,0-0,-,4,62.2%,24.3%,5.2%,2.0%,66.4%,61.4%,42.9%,55.2%,37.9%,47.0%,0.85
Other Tours,7,1,6,14.3%,3-10,23.1%,47-73,39.2%,1-0,100.0%,6,61.0%,16.7%,3.1%,1.6%,66.8%,61.6%,44.1%,55.8%,37.0%,46.0%,0.84
Best of 5,2,0,2,0.0%,0-6,0.0%,21-37,36.2%,0-1,0.0%,2,64.3%,10.3%,3.4%,1.7%,62.3%,58.7%,57.6%,58.3%,33.7%,45.4%,0.81
Best of 3,12,2,10,16.7%,5-18,21.7%,90-129,41.1%,1-1,50.0%,10,61.5%,19.6%,4.0%,1.7%,66.6%,61.5%,43.6%,55.5%,37.3%,46.4%,0.84
vs Righties,11,1,10,9.1%,3-22,12.0%,91-148,38.1%,1-2,33.3%,10,59.0%,15.9%,3.4%,1.6%,65.5%,59.2%,47.1%,55.0%,36.4%,45.6%,0.81
vs Lefties,2,1,1,50.0%,2-2,50.0%,20-18,52.6%,0-0,-,2,78.9%,26.3%,6.3%,2.7%,66.7%,71.6%,45.9%,63.1%,37.2%,49.6%,1.01
vs Top 10,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,4.5%,1.5%,61.2%,58.5%,46.2%,53.7%,31.4%,44.1%,0.68
