Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Medvedev,96.6,102.3,12.9,111.9,96.7,122,74,85.2,3.8,86.8,81.0,92,77
2024 Wimbledon R128,L vs Dimitrov,102.9,108.4,5.8,112.5,102.9,120,81,89.7,4.8,90.9,85.0,99,81
2023 US Open R128,L vs Wu,100.1,107.5,8.8,111.6,103.8,121,73,88.2,3.6,88.4,84.5,95,81
2022 US Open R128,L vs Brooksby,94.4,101.6,12.7,100.8,107.4,123,70,84.0,6.5,86.0,70.0,96,70
2021 US Open R64,L vs Gojowczyk,104.9,110.5,7.4,114.5,106.7,124,89,89.7,3.5,90.9,92.3,97,83
2021 US Open R128,W vs Paire,99.4,104.8,12.2,103.7,104.1,125,62,87.2,6.1,85.5,90.3,96,65
2021 Wimbledon R64,L vs Evans,106.7,113.5,6.4,116.0,110.6,124,92,92.4,4.3,94.4,,105,87
2019 Roland Garros R32,L vs Zverev,100.0,105.4,11.8,,,121,75,86.7,6.4,,,95,66
2019 Roland Garros R64,W vs Benchetrit,104.7,109.1,9.9,,,121,66,91.2,3.5,,,100,83
2018 US Open R32,L vs Isner,100.0,107.3,8.2,109.3,105.5,121,73,84.8,6.0,89.1,80.6,95,71
2018 US Open R64,W vs Norrie,100.0,109.8,6.0,116.2,107.4,121,91,85.5,4.6,89.8,86.7,96,71
2018 Wimbledon R128,L vs Federer,108.0,113.9,7.3,120.9,109.5,125,90,93.5,4.5,94.1,93.5,101,85
2017 US Open R128,L vs Nadal,105.4,112.1,4.9,113.6,109.1,124,101,86.6,5.8,86.5,88.4,103,71
2017 Wimbledon R64,L vs Federer,105.8,112.8,6.4,116.2,107.8,123,88,92.3,5.3,96.0,94.0,103,82
2017 Australian Open R64,L vs Tsonga,95.5,102.4,12.9,109.8,97.6,120,71,81.4,6.0,84.8,89.0,90,64
2015 Roland Garros R64,L vs Wawrinka,100.6,107.8,12.7,,,126,76,90.5,8.5,,,102,72
2014 US Open R128,L vs Janowicz,99.6,107.0,11.1,,,126,75,85.5,8.1,,,114,70
2014 Roland Garros R16,L vs Nadal,101.8,114.2,10.6,,,129,87,87.9,8.4,,,103,68
2014 Roland Garros R32,W vs Sock,100.3,112.0,12.8,,,129,80,87.6,7.1,,,99,74
Career (19 matches),,101.3,108.3,9.4,112.4,104.7,129,62,87.7,5.8,89.5,85.9,114,64
