Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Rome Masters R64,L vs Alcaraz,21,26,0.8,17.8%,22.0%,18,25,0.7,16.5%,22.9%,6.4%,2.8%,1.2,25.4%,22.0%
2024 US Open R128,L vs Medvedev,26,36,0.7,11.2%,15.5%,25,34,0.7,12.3%,16.7%,7.8%,3.9%,0.9,16.8%,18.1%
2024 Umag QF,L vs Musetti,21,37,0.6,11.7%,20.7%,20,37,0.5,11.3%,20.9%,7.9%,3.4%,1.2,17.3%,14.5%
2024 Wimbledon R128,L vs Dimitrov,13,17,0.8,7.8%,10.2%,10,17,0.6,6.9%,11.7%,4.1%,2.8%,2.0,27.1%,13.9%
2024 Madrid Masters R128,L vs Monteiro,22,25,0.9,22.0%,25.0%,20,24,0.8,21.5%,25.8%,3.2%,5.4%,1.5,26.0%,17.0%
2024 Barcelona R32,W vs Humbert,25,20,1.3,23.4%,18.7%,22,18,1.2,22.0%,18.0%,11.0%,5.0%,0.7,19.6%,27.1%
2024 Miami Masters R128,L vs Monfils,36,32,1.1,26.5%,23.5%,35,32,1.1,28.2%,25.8%,8.9%,8.9%,4.0,23.5%,5.9%
2024 Indian Wells Masters R128,W vs Ruusuvuori,17,27,0.6,12.9%,20.5%,14,25,0.6,11.5%,20.5%,5.7%,4.9%,0.4,9.1%,22.7%
2024 Acapulco R16,L vs Ruud,18,14,1.3,15.4%,12.0%,16,14,1.1,14.8%,13.0%,10.2%,3.7%,1.4,19.7%,13.7%
2024 Buenos Aires R32,W vs Fils,24,21,1.1,18.8%,16.4%,23,21,1.1,20.4%,18.6%,10.6%,2.7%,0.8,21.9%,26.6%
2023 Basel R32,L vs Hurkacz,18,16,1.1,12.9%,11.5%,17,15,1.1,14.3%,12.6%,10.9%,3.4%,1.9,30.9%,16.5%
2023 Shanghai Masters R32,L vs Marozsan,23,24,1.0,20.0%,20.9%,20,22,0.9,19.6%,21.6%,4.9%,3.9%,2.1,26.1%,12.2%
2023 Davis Cup RR,L vs Mensik,9,9,1.0,10.3%,10.3%,8,8,1.0,10.8%,10.8%,8.1%,2.7%,2.1,24.1%,11.5%
2023 US Open R128,L vs Wu,38,39,1.0,13.4%,13.8%,25,36,0.7,9.7%,14.0%,6.2%,3.5%,1.4,17.3%,12.7%
2023 Wimbledon R128,L vs Choinski,33,35,0.9,13.1%,13.9%,26,30,0.9,11.4%,13.1%,9.6%,1.7%,1.0,15.9%,15.9%
2023 Geneva R32,L vs Jarry,14,13,1.1,14.4%,13.4%,14,11,1.3,16.5%,12.9%,3.5%,1.2%,1.8,38.1%,21.6%
2023 Banja Luka F,W vs Rublev,25,28,0.9,12.6%,14.1%,24,28,0.9,12.7%,14.8%,10.1%,2.1%,1.0,17.1%,17.6%
2023 Banja Luka QF,W vs Djokovic,39,43,0.9,20.9%,23.0%,36,43,0.8,20.1%,24.0%,13.4%,6.7%,0.8,13.9%,17.1%
2023 Banja Luka R16,W vs Barrere,35,13,2.7,34.3%,12.7%,32,13,2.5,32.7%,13.3%,13.3%,9.2%,0.7,14.7%,21.6%
2023 Miami Masters R32,L vs Alcaraz,8,24,0.3,6.3%,19.0%,8,24,0.3,6.5%,19.5%,3.3%,3.3%,1.1,21.4%,19.8%
Career (99 matches),,2579,2915,0.9,14.2%,16.1%,2265,2771,0.8,13.8%,16.8%,6.4%,3.3%,1.0,17.3%,16.8%
