Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R32,L vs Tien,24,42,0.6,12.2%,21.4%,15,40,0.4,8.7%,23.3%,6.4%,2.3%,0.9,15.3%,17.3%
2025 Athens R32,W vs Sakellaridis,25,22,1.1,20.0%,17.6%,21,22,1.0,19.6%,20.6%,14.0%,5.6%,0.9,15.2%,17.6%
2025 Wimbledon R128,W vs Cerundolo,22,30,0.7,9.6%,13.1%,12,30,0.4,5.7%,14.4%,4.3%,1.4%,0.4,11.8%,27.9%
2025 Eastbourne R32,W vs Pinnington Jones,32,28,1.1,16.8%,14.7%,25,27,0.9,15.1%,16.3%,10.8%,3.6%,0.5,9.4%,18.8%
2025 Roland Garros R128,W vs Jacquet,48,38,1.3,13.9%,11.0%,40,34,1.2,12.5%,10.7%,9.4%,2.5%,0.9,19.1%,20.5%
2025 Doha R16,L vs Rublev,24,16,1.5,23.8%,15.8%,18,14,1.3,22.0%,17.1%,1.2%,3.7%,3.4,36.6%,10.9%
2025 Australian Open R32,L vs Alcaraz,16,38,0.4,6.5%,15.4%,13,37,0.4,5.7%,16.1%,3.5%,1.7%,1.1,22.0%,19.5%
2024 Basel R32,L vs Rublev,19,17,1.1,18.4%,16.5%,14,14,1.0,15.4%,15.4%,4.4%,2.2%,1.6,29.1%,18.4%
2024 US Open R16,L vs Medvedev,19,51,0.4,11.7%,31.3%,14,41,0.3,10.4%,30.6%,7.5%,3.0%,1.1,12.9%,12.3%
2024 US Open R32,W vs Mensik,49,55,0.9,14.7%,16.5%,36,44,0.8,12.9%,15.8%,7.9%,4.3%,0.9,15.3%,17.1%
2024 US Open R64,W vs Kokkinakis,45,33,1.4,21.0%,15.4%,36,30,1.2,19.4%,16.1%,11.8%,5.9%,0.6,12.6%,19.6%
2024 US Open R128,W vs Coria,39,22,1.8,24.7%,13.9%,31,14,2.2,23.3%,10.5%,11.3%,0.8%,1.0,19.0%,18.4%
2024 Bastad F,W vs Nadal,21,19,1.1,19.3%,17.4%,20,18,1.1,19.2%,17.3%,15.4%,3.8%,0.2,4.6%,22.0%
2024 Wimbledon R128,L vs Nishioka,49,61,0.8,20.6%,25.6%,28,54,0.5,13.6%,26.2%,8.7%,4.4%,0.8,11.8%,14.3%
2024 Rome Masters R16,L vs Zverev,15,22,0.7,13.4%,19.6%,13,21,0.6,13.4%,21.6%,6.2%,0.0%,1.5,33.0%,21.4%
2024 Los Cabos QF,L vs Ruud,16,20,0.8,17.6%,22.0%,11,19,0.6,13.8%,23.8%,7.5%,1.3%,1.6,27.5%,17.6%
2024 Australian Open R16,L vs Medvedev,53,58,0.9,18.8%,20.6%,48,54,0.9,19.3%,21.7%,15.3%,4.0%,1.1,12.1%,11.3%
2024 Australian Open R32,W vs Dimitrov,43,34,1.3,16.0%,12.7%,22,30,0.7,9.6%,13.0%,5.2%,3.9%,1.0,15.3%,15.3%
2023 US Open R128,L vs Ofner,32,35,0.9,11.1%,12.1%,23,28,0.8,9.2%,11.2%,5.2%,1.6%,1.7,22.5%,13.1%
2023 Wimbledon R128,L vs Cerundolo,34,58,0.6,11.6%,19.9%,29,49,0.6,11.2%,18.9%,8.9%,1.9%,1.2,17.5%,14.4%
Career (30 matches),,861,1012,0.9,14.7%,17.3%,667,909,0.7,12.9%,17.5%,8.2%,3.0%,0.9,16.5%,18.1%
