Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R32,L vs Tien,20% (3/15),67% (2/3),0/5,33% (5/15),0% (0/5),2/2,0/1,4/4,0/0,1/1
2025 Athens R32,W vs Sakellaridis,10% (1/10),100% (1/1),0/0,0% (0/11),- (0/0),1/1,1/1,2/2,1/1,0/0
2025 Wimbledon R128,W vs Cerundolo,39% (7/18),86% (6/7),0/3,16% (3/19),0% (0/3),3/5,1/2,2/2,0/0,0/0
2025 Eastbourne R32,W vs Pinnington Jones,57% (8/14),63% (5/8),0/3,36% (5/14),40% (2/5),3/4,1/1,1/1,0/0,0/0
2025 Roland Garros R128,W vs Jacquet,52% (13/25),54% (7/13),2/4,29% (7/24),43% (3/7),5/6,2/3,1/1,1/1,0/0
2025 Doha R16,L vs Rublev,0% (0/10),- (0/0),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2025 Australian Open R32,L vs Alcaraz,11% (2/19),0% (0/2),0/4,42% (8/19),38% (3/8),0/0,0/0,0/1,0/0,0/1
2024 Basel R32,L vs Rublev,11% (1/9),100% (1/1),0/4,63% (5/8),20% (1/5),1/1,0/0,1/1,0/0,1/1
2024 US Open R16,L vs Medvedev,27% (3/11),33% (1/3),0/7,82% (9/11),11% (1/9),0/1,0/0,0/1,0/0,0/0
2024 US Open R32,W vs Mensik,52% (12/23),67% (8/12),1/4,35% (8/23),50% (4/8),6/8,2/3,3/3,1/1,0/0
2024 US Open R64,W vs Kokkinakis,53% (9/17),44% (4/9),1/1,18% (3/17),67% (2/3),4/4,3/3,2/2,1/1,0/0
2024 US Open R128,W vs Coria,75% (9/12),78% (7/9),1/2,23% (3/13),33% (1/3),5/5,1/2,0/0,1/1,0/0
2024 Bastad F,W vs Nadal,75% (6/8),83% (5/6),2/2,33% (3/9),33% (1/3),3/5,2/2,0/0,1/1,0/0
2024 Wimbledon R128,L vs Nishioka,26% (5/19),60% (3/5),1/4,28% (5/18),20% (1/5),3/3,1/1,1/1,0/0,0/0
2024 Rome R16,L vs Zverev,20% (2/10),50% (1/2),0/4,40% (4/10),0% (0/4),0/1,0/0,0/0,0/0,0/0
2024 Los Cabos QF,L vs Ruud,11% (1/9),0% (0/1),0/3,38% (3/8),0% (0/3),0/0,0/0,1/1,0/0,0/0
2024 Australian Open R16,L vs Medvedev,24% (5/21),80% (4/5),1/6,53% (10/19),40% (4/10),3/4,1/1,3/3,0/0,2/2
2024 Australian Open R32,W vs Dimitrov,19% (4/21),100% (4/4),0/1,19% (4/21),75% (3/4),4/4,2/2,3/3,0/0,0/0
2023 US Open R128,L vs Ofner,29% (6/21),83% (5/6),0/5,32% (7/22),29% (2/7),4/5,1/1,6/6,0/0,2/2
2023 Wimbledon R128,L vs Cerundolo,25% (5/20),40% (2/5),0/4,55% (11/20),55% (6/11),1/1,0/0,3/4,0/0,1/1
2026 (1 matches),,20.0%,66.7%,0.0%,33.3%,0.0%,100.0%,0.0%,100.0%,-,100.0%
2025 (6 matches),,32.3%,61.3%,12.5%,27.1%,34.6%,75.0%,71.4%,88.9%,100.0%,50.0%
2024 (11 matches),,35.6%,66.7%,18.4%,36.3%,31.6%,80.6%,85.7%,93.3%,100.0%,100.0%
2023 (3 matches),,22.0%,63.6%,0.0%,45.1%,43.5%,83.3%,100.0%,83.3%,-,75.0%
2022 (7 matches),,27.4%,61.3%,11.8%,29.9%,45.7%,76.5%,71.4%,92.3%,100.0%,100.0%
Career (36 matches),,31.5%,65.0%,13.8%,32.2%,39.5%,80.4%,77.1%,89.8%,100.0%,81.3%
