Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,1,1,50.0%,2-3,40.0%,23-25,47.9%,0-1,0.0%,2,87.0%,12.5%,15.8%,3.4%,64.4%,73.4%,51.9%,65.8%,34.4%,49.2%,1.00,QF (Phoenix)
2025,5,3,2,60.0%,7-5,58.3%,62-62,50.0%,2-1,66.7%,5,76.7%,23.0%,5.8%,3.7%,58.7%,71.8%,46.3%,61.3%,38.8%,50.5%,1.00,SF (Phoenix)
2024,8,7,1,87.5%,13-4,76.5%,95-70,57.6%,2-1,66.7%,8,76.8%,39.5%,4.6%,2.8%,61.5%,70.1%,46.8%,61.1%,44.5%,53.2%,1.15,W (Phoenix)
2023,30,24,6,80.0%,50-17,74.6%,379-278,57.7%,8-3,72.7%,30,89.2%,25.2%,8.8%,2.7%,64.4%,76.3%,57.9%,69.7%,38.7%,53.9%,1.28,W (3x)
2022,54,35,19,64.8%,72-46,61.0%,615-544,53.1%,11-6,64.7%,54,80.0%,25.4%,5.5%,2.5%,66.8%,69.4%,52.9%,63.9%,39.2%,51.5%,1.09,W (Barletta)
2021,49,32,17,65.3%,73-41,64.0%,602-495,54.9%,4-11,26.7%,49,80.1%,30.6%,5.5%,2.1%,62.1%,69.9%,53.4%,63.7%,41.5%,52.3%,1.14,W (Antalya 3)
2020,3,1,2,33.3%,2-4,33.3%,28-33,45.9%,1-1,50.0%,3,65.5%,26.7%,4.7%,3.1%,58.0%,67.9%,44.4%,58.0%,38.8%,48.3%,0.92,R16 (Lisbon)
2019,2,1,1,50.0%,2-2,50.0%,23-20,53.5%,1-1,50.0%,2,81.0%,25.0%,2.6%,2.0%,66.7%,69.6%,43.1%,60.8%,38.7%,49.8%,0.99,R32 (Maia)
Career,153,104,49,68.0%,221-122,64.4%,1827-1527,54.5%,29-25,53.7%,153,81.4%,27.6%,6.2%,2.5%,64.0%,71.0%,53.0%,64.5%,40.0%,52.2%,1.13,
