Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,15,6,9,40.0%,15-22,40.5%,188-205,47.8%,3-6,33.3%,13,83.6%,15.1%,7.2%,2.3%,68.6%,74.0%,51.0%,66.8%,31.4%,49.5%,0.94,QF (Hong Kong)
2025,60,30,30,50.0%,79-83,48.8%,820-821,50.0%,18-18,50.0%,55,81.1%,19.2%,7.0%,2.6%,66.7%,71.2%,50.5%,64.3%,36.1%,50.1%,1.01,SF (Auckland)
2024,50,25,25,50.0%,61-67,47.7%,617-658,48.4%,17-14,54.8%,50,76.1%,20.6%,7.2%,3.7%,62.4%,71.1%,49.4%,62.9%,37.6%,50.0%,1.01,W (Bastad)
2023,27,9,18,33.3%,23-45,33.8%,306-377,44.8%,7-7,50.0%,24,74.8%,13.7%,4.7%,3.4%,64.6%,67.8%,50.7%,61.7%,32.1%,47.1%,0.84,R16 (4x)
2022,11,5,6,45.5%,14-19,42.4%,170-181,48.4%,5-6,45.5%,10,84.7%,12.7%,5.3%,2.8%,66.0%,69.9%,57.7%,65.8%,34.9%,49.9%,1.02,R16 (3x)
2021,2,1,1,50.0%,3-2,60.0%,28-27,50.9%,2-0,100.0%,2,81.5%,15.4%,3.2%,0.5%,67.9%,67.4%,54.1%,63.2%,35.1%,49.9%,0.95,R16 (Estoril)
Career,165,76,89,46.1%,195-238,45.0%,2129-2269,48.4%,52-51,50.5%,154,79.2%,17.9%,6.6%,3.0%,65.2%,70.7%,50.8%,63.8%,35.5%,49.6%,0.98,
