Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R32,L vs Tien,4.7,4.9,4.5,46.2%,45.5%,53.3%,45.2%,53.5%,18.1%,4.0,2.2,-3.5,-2.4
2025 Athens R32,W vs Sakellaridis,4.1,4.5,3.7,47.9%,67.9%,50.0%,75.0%,63.5%,16.2%,7.5,6.8,-1.5,-2.5
2025 Wimbledon R128,W vs Cerundolo,3.0,2.9,3.1,58.5%,54.2%,42.9%,50.0%,48.1%,13.4%,8.5,8.9,-10.5,-9.2
2025 Eastbourne R32,W vs Pinnington Jones,3.7,3.7,3.8,55.5%,55.6%,45.0%,43.8%,54.2%,19.7%,12.0,9.0,-3.0,-3.0
2025 Roland Garros R128,W vs Jacquet,3.6,3.6,3.6,50.2%,55.1%,43.3%,61.5%,59.4%,11.3%,33.0,13.5,-7.0,-4.3
2025 Doha R16,L vs Rublev,3.3,3.5,3.0,41.8%,35.0%,60.0%,0.0%,50.8%,16.4%,0.0,0.0,-3.5,-6.9
2025 Australian Open R32,L vs Alcaraz,3.9,4.1,3.6,44.4%,49.0%,38.5%,55.6%,51.4%,3.5%,-2.5,-1.5,-10.5,-6.5
2024 Basel R32,L vs Rublev,3.6,3.7,3.6,47.1%,33.3%,25.0%,16.7%,53.4%,8.8%,-5.0,-7.7,-4.5,-7.4
2024 US Open R16,L vs Medvedev,4.3,4.4,4.1,39.0%,34.1%,35.7%,50.0%,57.6%,22.1%,-2.5,-1.9,-1.5,-1.6
2024 US Open R32,W vs Mensik,4.1,3.9,4.2,49.3%,62.3%,59.3%,61.0%,57.1%,13.6%,27.0,9.6,21.5,10.5
2024 Bastad F,W vs Nadal,4.3,4.1,4.5,63.9%,53.8%,50.0%,60.0%,59.9%,5.1%,12.0,11.8,2.5,3.3
2024 Rome R16,L vs Zverev,4.2,5.0,3.4,40.0%,44.0%,36.4%,54.5%,50.0%,11.3%,1.0,1.2,-5.5,-6.4
2024 Los Cabos QF,L vs Ruud,4.0,4.6,3.6,41.5%,35.0%,33.3%,33.3%,54.2%,10.0%,-5.5,-8.0,-5.0,-8.1
2024 Australian Open R16,L vs Medvedev,4.6,5.3,4.1,44.2%,55.4%,40.7%,44.4%,61.1%,15.6%,3.5,1.2,4.0,2.3
2024 Australian Open R32,W vs Dimitrov,4.1,4.2,3.9,48.8%,59.0%,51.7%,56.7%,55.9%,7.9%,14.5,6.6,9.0,5.2
2023 Rome R64,L vs Tsitsipas,3.9,4.2,3.6,42.9%,31.0%,64.3%,33.3%,48.6%,11.2%,-1.5,-2.3,-5.0,-6.3
2022 US Open R64,L vs Wu,3.8,3.9,3.8,48.4%,49.4%,50.9%,47.4%,46.5%,5.0%,-10.0,-4.2,14.0,5.0
2022 US Open R128,W vs Shelton,3.4,3.8,3.0,46.5%,61.8%,59.5%,73.7%,55.5%,13.9%,21.0,8.9,6.5,3.7
2022 Barletta CH F,W vs Zekic,5.3,5.1,5.7,53.7%,54.3%,53.8%,59.1%,59.0%,9.4%,15.0,8.5,-7.0,-6.1
2022 Barletta CH SF,W vs Kolar,5.3,4.4,6.0,59.0%,60.0%,28.0%,54.5%,46.6%,4.4%,9.0,6.4,-6.5,-3.8
Career (24 matches),,4.1,4.2,4.0,49.2%,52.2%,48.6%,52.6%,55.6%,11.4%,7.7,4.9,-0.8,-0.7
