Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Australian Open R32,L vs Tien,60.0%,46.7%,3.0%,0/3,2.34,32.4%,56.7%,47.4%,4.5%,2.34,40.0%,78.6%,45.5%,0.0%,2.35,0.0%
2025 Athens R32,W vs Sakellaridis,54.1%,45.5%,1.6%,1/0,2.32,7.0%,30.0%,44.4%,3.3%,2.18,6.9%,82.8%,45.8%,0.0%,2.60,7.1%
2025 Wimbledon R128,W vs Cerundolo,69.8%,54.3%,3.4%,1/3,2.25,21.4%,67.9%,49.1%,2.5%,2.33,35.3%,83.9%,65.4%,6.5%,2.14,0.0%
2025 Eastbourne R32,W vs Pinnington Jones,61.9%,49.2%,1.0%,1/0,2.61,32.8%,72.1%,46.9%,0.0%,2.73,43.9%,69.6%,56.3%,4.3%,2.28,5.9%
2025 Roland Garros R128,W vs Jacquet,70.8%,54.2%,5.9%,2/9,2.37,15.4%,62.2%,44.3%,1.0%,2.33,20.0%,86.4%,62.9%,12.3%,2.45,5.4%
2025 Doha R16,L vs Rublev,53.1%,30.8%,2.0%,1/0,2.27,17.2%,52.5%,33.3%,2.5%,2.50,25.0%,55.6%,20.0%,0.0%,1.69,0.0%
2025 Australian Open R32,L vs Alcaraz,67.0%,35.6%,8.3%,3/6,2.44,4.1%,62.7%,26.2%,3.0%,2.26,5.6%,79.5%,48.4%,17.9%,2.92,0.0%
2024 Basel R32,L vs Rublev,70.2%,36.4%,6.4%,1/2,2.28,20.6%,57.7%,6.7%,0.0%,2.33,30.0%,85.7%,61.1%,14.3%,2.21,7.1%
2024 US Open R16,L vs Medvedev,60.3%,40.9%,1.4%,1/0,-,7.6%,54.3%,40.0%,0.0%,-,15.4%,86.4%,42.1%,4.5%,-,2.5%
2024 US Open R32,W vs Mensik,61.4%,61.1%,6.8%,5/7,2.29,7.7%,53.3%,54.2%,4.4%,2.13,12.7%,82.2%,66.7%,11.0%,2.48,2.0%
2024 Bastad F,W vs Nadal,82.1%,60.9%,1.8%,0/1,2.17,7.5%,84.2%,56.3%,2.6%,2.02,12.5%,93.3%,71.4%,0.0%,2.41,0.0%
2024 Rome R16,L vs Zverev,55.6%,40.0%,1.9%,0/1,2.38,11.1%,52.6%,35.0%,0.0%,2.34,17.9%,76.9%,50.0%,7.7%,2.44,0.0%
2024 Los Cabos QF,L vs Ruud,65.4%,38.2%,3.8%,1/1,-,15.4%,63.9%,34.8%,2.8%,-,33.3%,73.3%,45.5%,6.7%,-,0.0%
2024 Australian Open R16,L vs Medvedev,56.6%,50.0%,2.8%,3/1,2.42,7.1%,55.9%,44.2%,3.2%,2.36,10.8%,73.2%,60.0%,2.4%,2.53,0.0%
2024 Australian Open R32,W vs Dimitrov,61.9%,46.6%,6.8%,4/4,2.45,47.5%,51.4%,40.5%,4.2%,2.38,59.4%,81.8%,52.8%,11.4%,2.60,25.7%
2023 Rome R64,L vs Tsitsipas,61.2%,26.7%,4.1%,2/0,-,6.3%,54.8%,23.5%,3.2%,-,10.0%,86.7%,30.8%,6.7%,-,0.0%
2022 US Open R64,L vs Wu,62.7%,48.3%,2.2%,0/4,2.59,11.8%,61.1%,50.7%,2.7%,2.51,11.8%,77.0%,44.7%,1.6%,2.70,11.8%
2022 US Open R128,W vs Shelton,56.5%,55.6%,8.4%,10/6,2.38,17.3%,47.0%,48.1%,6.1%,2.33,26.8%,78.3%,63.0%,13.0%,2.47,0.0%
2022 Barletta CH F,W vs Zekic,88.5%,48.1%,1.6%,1/0,2.03,0.0%,87.5%,34.3%,2.5%,2.10,0.0%,90.5%,73.7%,0.0%,1.82,0.0%
2022 Barletta CH SF,W vs Kolar,96.1%,44.6%,2.6%,1/1,2.33,0.0%,96.0%,37.5%,4.0%,2.30,0.0%,100.0%,57.7%,0.0%,2.38,0.0%
Career (24 matches),,66.0%,48.7%,3.9%,45.6%,2.36,13.2%,61.8%,43.3%,2.7%,2.31,18.5%,82.8%,55.8%,6.5%,2.45,3.8%
