Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Sep-2007,Podgorica 25K,Clay,F,312,183,Pastikova d. (1) Martina Sucha [SVK],5-7 7-5 7-6(4),,,,,,,,
15-Nov-2004,Pruhonice 25K,Hard,F,106,189,(1) Pastikova d. (7) Sandra Kloesel [GER],6-3 6-2,,,,,,,,
19-Jul-2004,Innsbruck 50K,Clay,F,151,264,(Q) Kirsten Flipkens [BEL] d. Pastikova,6-2 6-3,,,,,,,,
16-Jun-2003,Gorizia 25K,Clay,F,154,192,(6) Catalina Castano [COL] d. (3) Pastikova,7-6(2) 6-4,,,,,,,,
10-Mar-2003,Kaunas 25K,Hard,F,192,233,(4) Pastikova d. Magdelena Zdenovcova [CZE],6-3 6-3,,,,,,,,
17-Feb-2003,Columbus 25K,Hard,F,213,187,(8) Pastikova d. (6) Teryn Ashley [USA],3-6 7-5 7-5,,,,,,,,
25-Sep-2000,Verona 25K,Clay,F,197,208,Alena Nesticka [CZE] d. Pastikova,6-3 6-0,,,,,,,,
07-Jun-1999,Galatina 10K,Clay,F,219,171,(3) Rosa Maria Andres Rodriguez [ESP] d. (6) Pastikova,6-1 6-1,,,,,,,,
25-May-1998,Warsaw 25K,Clay,F,311,292,Pastikova d. Rosa Maria Andres Rodriguez [ESP],7-5 6-3,,,,,,,,
10-Dec-1997,Ostrava 10K,Carpet,F,352,72,(1) Katarina Studenikova [SVK] d. Pastikova,6-3 6-3,,,,,,,,
