Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Prokuplje R32,L vs Kozyreva,0.95,0.72,48.7,2.0,-,35.7%,-,26.9%,61.3%,41.4%
2019 W15 Antalya R16,W vs Popovic,1.07,1.53,44.8,2.1,3.1%,56.3%,6.7%,63.3%,63.0%,52.0%
2019 W15 Antalya R32,W vs Sysoeva,1.08,1.62,50.1,2.5,-,60.0%,-,48.5%,78.3%,57.1%
2019 W15 Antalya QF,L vs Sakellaridi,0.84,0.63,37.2,2.2,3.2%,29.0%,3.4%,55.2%,50.0%,37.5%
2019 W15 Antalya R16,W vs Ni Ma,1.24,1.65,26.9,2.1,-,62.0%,-,45.7%,60.5%,61.1%
2019 W15 Antalya R16,L vs Ovcharenko,0.91,0.63,42.2,2.1,0.0%,53.3%,0.0%,41.4%,36.7%,37.0%
2019 W15 Antalya R32,L vs Radisic,0.97,0.59,43.7,2.9,4.8%,23.8%,5.6%,38.9%,30.8%,54.2%
2019 W15 Antalya R32,L vs Cuk,0.68,0.35,24.5,2.1,0.0%,55.2%,0.0%,38.5%,26.1%,29.4%
2017 Antalya $15K R16,L vs Matviyenko,0.89,0.55,40.0,2.1,-,56.0%,-,47.8%,30.8%,28.0%
2017 Antalya $15K R32,W vs Aksu,1.20,1.96,30.4,2.0,0.0%,65.4%,0.0%,52.2%,64.0%,70.0%
2017 Antalya $15K R32,L vs Evtimova,0.97,0.92,69.0,11.3,1.9%,46.3%,2.0%,53.1%,43.2%,53.7%
2017 Istanbul $25K R32,L vs Frolova,0.99,0.70,41.5,2.8,0.0%,50.0%,0.0%,33.3%,39.1%,43.5%
2017 Antalya $15K R32,L vs Alves,0.96,0.56,38.2,2.2,0.0%,48.5%,0.0%,41.9%,30.4%,33.3%
2017 Varna $15K R32,L vs Boev,0.90,0.54,36.3,2.0,0.0%,43.5%,0.0%,28.6%,48.1%,26.9%
2017 Istanbul $15K R16,L vs Piskun,0.88,0.79,51.3,2.2,0.0%,40.0%,0.0%,51.4%,50.0%,46.7%
2017 Istanbul $15K R32,W vs Kitagawa,1.08,1.23,65.6,2.1,0.0%,52.5%,2.6%,47.4%,48.6%,64.9%
2017 Izmir $60K R32,L vs Tomova,0.85,0.21,27.8,2.0,0.0%,21.1%,0.0%,37.5%,12.5%,23.1%
2017 Istanbul $15K R32,L vs Vanlangendonck,0.81,0.50,31.9,2.2,3.8%,53.8%,3.8%,30.8%,47.6%,23.8%
2017 Antalya $15K R32,L vs Comlek,0.88,0.84,71.9,7.4,0.0%,54.3%,0.0%,51.2%,34.8%,55.6%
2017 Antalya $15K R32,L vs Fomina,0.95,0.76,57.3,2.4,2.9%,54.3%,0.0%,48.4%,30.0%,48.6%
2019 (8 matches),,0.99,0.93,39.2,2.2,1.2%,49.2%,1.7%,45.6%,51.3%,47.3%
2017 (13 matches),,0.95,0.76,50.4,2.5,0.7%,48.7%,0.8%,44.5%,40.7%,44.8%
2016 (3 matches),,1.05,0.97,50.1,2.4,1.0%,55.6%,0.0%,50.5%,40.2%,47.3%
Career (24 matches),,0.98,0.84,46.8,2.4,0.9%,49.7%,1.0%,45.6%,44.0%,46.0%
