Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,0,4,0.0%,0-8,0.0%,20-50,28.6%,0-1,0.0%,4,31.4%,26.5%,2.0%,16.1%,59.5%,50.0%,27.7%,41.0%,38.2%,39.6%,0.65,R32 (4x)
2025,36,15,21,41.7%,36-45,44.4%,363-388,48.3%,2-4,33.3%,34,51.8%,43.6%,1.3%,9.8%,63.1%,58.1%,37.4%,50.5%,46.9%,48.8%,0.95,SF (W15 Kayseri)
2024,55,31,24,56.4%,68-55,55.3%,583-546,51.6%,7-4,63.6%,0,,,,,,,,,,,,W (W15 Antalya)
2023,55,30,25,54.5%,65-63,50.8%,593-593,50.0%,10-5,66.7%,0,,,,,,,,,,,,F (W15 Antalya)
2022,75,45,30,60.0%,92-65,58.6%,769-665,53.6%,12-6,66.7%,0,,,,,,,,,,,,W (W15 Antalya)
2021,60,31,29,51.7%,71-64,52.6%,646-576,52.9%,5-6,45.5%,0,,,,,,,,,,,,F (W15 Antalya)
2020,6,0,6,0.0%,2-12,14.3%,49-81,37.7%,0-2,0.0%,0,,,,,,,,,,,,R32 (6x)
2019,22,9,13,40.9%,19-26,42.2%,181-209,46.4%,1-1,50.0%,0,,,,,,,,,,,,SF (W15 Antalya)
2018,48,22,26,45.8%,51-57,47.2%,476-510,48.3%,10-9,52.6%,0,,,,,,,,,,,,F (2x)
2017,15,2,13,13.3%,7-26,21.2%,115-183,38.6%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
2016,6,2,4,33.3%,4-9,30.8%,44-69,38.9%,1-1,50.0%,0,,,,,,,,,,,,QF (Sozopol $10K)
Career,382,187,195,49.0%,415-430,49.1%,3839-3870,49.8%,48-41,53.9%,38,50.0%,42.1%,1.4%,10.3%,62.8%,57.5%,36.6%,49.7%,46.2%,48.0%,0.92,
