Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Shanghai QF,L vs Vacherot,0.83,0.90,71.5,5.2,12.2%,63.3%,10.6%,63.8%,27.0%,53.4%
2025 Cincinnati QF,L vs Atmane,0.93,0.63,47.6,2.3,3.2%,51.6%,11.5%,53.8%,25.9%,38.5%
2025 Canada R32,W vs Muller,1.67,2.51,31.0,2.1,10.7%,85.7%,4.8%,61.9%,40.0%,33.3%
2025 Wimbledon R128,L vs Jarry,0.99,0.78,45.0,9.8,3.8%,68.4%,5.6%,62.0%,32.4%,21.5%
2025 Roland Garros R16,L vs Musetti,0.87,0.76,34.0,2.2,1.5%,58.5%,1.8%,56.4%,32.8%,41.7%
2025 Roland Garros R128,W vs Bautista Agut,1.10,1.24,42.3,3.3,10.0%,62.9%,3.1%,70.8%,38.7%,36.4%
2025 Rome R32,L vs Moutet,0.99,0.88,78.7,4.1,4.3%,65.7%,0.0%,53.8%,32.2%,38.9%
2025 Rome R64,W vs Comesana,1.21,1.13,73.4,5.8,2.9%,58.8%,1.5%,58.8%,40.0%,37.0%
2025 Barcelona F,W vs Alcaraz,1.22,1.35,62.1,2.9,0.0%,59.5%,0.0%,71.4%,23.3%,55.6%
2025 Barcelona QF,W vs Ruud,1.40,1.88,32.6,2.0,0.0%,67.9%,0.0%,63.0%,43.3%,50.0%
2025 Miami R64,L vs Opelka,0.91,0.81,74.0,4.0,2.0%,83.7%,0.0%,54.5%,32.7%,20.5%
2025 Indian Wells F,L vs Draper,0.70,0.38,26.1,2.1,3.7%,55.6%,0.0%,48.0%,24.0%,28.6%
2025 Indian Wells SF,W vs Medvedev,1.15,1.47,51.3,2.6,0.0%,72.2%,2.9%,64.7%,48.5%,29.6%
2025 Indian Wells QF,W vs Griekspoor,0.84,1.28,59.4,4.6,10.0%,72.5%,5.9%,61.8%,51.0%,47.8%
2025 Indian Wells R16,W vs Tsitsipas,1.07,1.55,51.3,2.4,6.5%,74.2%,3.7%,66.7%,31.3%,55.2%
2025 Rotterdam R32,W vs Sonego,0.99,1.39,61.7,2.2,5.3%,76.3%,8.8%,61.8%,36.0%,50.0%
2025 Australian Open R16,L vs Sinner,0.99,0.69,37.3,2.4,3.5%,54.4%,5.7%,66.0%,26.8%,28.6%
2025 Australian Open R32,W vs Kecmanovic,1.10,1.15,57.2,24.2,10.8%,69.9%,9.3%,57.3%,35.4%,40.0%
2025 Brisbane R32,L vs Lehecka,0.86,0.65,45.1,2.4,0.0%,50.0%,3.6%,53.6%,33.3%,40.6%
2024 Paris SF,L vs Zverev,0.96,0.65,49.9,2.1,19.5%,65.9%,2.9%,58.8%,17.1%,34.4%
2025 (19 matches),,1.02,1.02,53.6,3.0,5.1%,65.5%,4.2%,60.7%,34.5%,39.0%
2024 (21 matches),,0.99,0.82,50.8,2.7,7.4%,65.0%,7.4%,62.4%,29.5%,31.0%
2023 (32 matches),,1.08,1.09,50.9,2.8,6.6%,65.2%,7.1%,65.1%,35.1%,35.8%
2022 (19 matches),,1.13,1.16,46.4,2.4,4.9%,64.3%,6.5%,64.3%,37.2%,36.3%
2021 (2 matches),,1.04,0.69,39.8,2.8,7.9%,56.2%,2.6%,53.2%,26.7%,33.8%
Career (94 matches),,1.06,1.02,50.3,2.7,6.2%,64.9%,6.3%,63.2%,33.9%,35.6%
