Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Nakashima,103.2,112.9,9.2,115.1,107.1,125,94,96.5,8.5,107.6,99.5,129,80
2024 Wimbledon R16,L vs Djokovic,109.2,117.1,8.2,121.5,113.9,131,98,99.0,9.4,98.5,103.0,117,77
2024 Wimbledon R32,W vs Halys,108.8,113.8,9.6,118.8,107.5,131,90,98.7,6.2,103.4,97.6,111,88
2024 Wimbledon R64,W vs Seyboth Wild,109.3,115.0,8.9,118.4,111.8,138,91,98.7,5.5,101.0,94.5,113,90
2023 US Open R128,L vs Carballes Baena,101.7,107.0,10.7,114.0,105.7,124,67,92.7,10.3,101.1,92.7,117,61
2023 Wimbledon QF,L vs Alcaraz,116.5,123.7,5.5,125.4,122.3,132,105,105.8,7.0,107.3,103.4,119,93
2023 Wimbledon R16,W vs Dimitrov,115.1,121.1,7.2,124.7,116.8,135,92,104.6,8.9,106.3,107.3,130,88
2023 Wimbledon R32,W vs Davidovich Fokina,115.8,119.7,7.1,123.3,115.3,136,98,107.4,9.5,112.8,103.2,128,85
2023 Wimbledon R64,W vs Carballes Baena,114.3,120.0,7.3,122.9,116.0,135,103,103.3,7.8,111.3,99.5,123,86
2023 Wimbledon R128,W vs Loffhagen,114.5,120.5,6.2,123.5,117.1,134,108,101.8,6.7,103.3,106.2,116,87
2022 US Open R32,L vs Norrie,108.1,113.3,7.2,117.2,110.1,125,95,100.0,8.5,106.2,100.2,119,84
2022 US Open R128,W vs Gojowczyk,109.7,115.4,5.3,119.1,113.7,127,101,102.2,7.6,104.4,109.0,120,81
2021 US Open R128,L vs Djokovic,102.6,108.2,9.3,114.8,108.5,126,91,95.4,8.1,106.7,93.2,118,82
Career (13 matches),,110.3,116.4,7.8,120.7,113.1,138,67,100.6,8.1,105.4,99.8,130,61
