Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Shanghai QF,L vs Vacherot,33% (5/15),60% (3/5),1/2,20% (3/15),33% (1/3),3/3,1/1,3/3,0/0,1/1
2025 Cincinnati QF,L vs Atmane,11% (1/9),100% (1/1),0/3,50% (4/8),0% (0/4),1/1,0/0,0/1,0/0,0/0
2025 Canada R32,W vs Muller,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2025 Wimbledon R128,L vs Jarry,19% (5/26),60% (3/5),0/3,32% (8/25),50% (4/8),3/3,2/3,2/3,0/0,0/0
2025 Roland Garros R16,L vs Musetti,16% (3/19),100% (3/3),1/6,42% (8/19),25% (2/8),2/3,1/1,2/2,0/0,1/1
2025 Roland Garros R128,W vs Bautista Agut,47% (9/19),56% (5/9),0/1,25% (5/20),80% (4/5),4/4,2/2,2/2,1/1,0/0
2025 Rome R32,L vs Moutet,17% (3/18),100% (3/3),0/3,39% (7/18),57% (4/7),2/2,0/0,1/1,0/0,1/1
2025 Rome R64,W vs Comesana,36% (5/14),60% (3/5),1/2,57% (8/14),75% (6/8),3/3,2/2,1/1,1/1,0/0
2025 Barcelona F,W vs Alcaraz,40% (4/10),75% (3/4),1/1,30% (3/10),67% (2/3),3/3,1/1,0/0,1/1,0/0
2025 Barcelona QF,W vs Ruud,44% (4/9),100% (4/4),0/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2025 Miami R64,L vs Opelka,6% (1/16),100% (1/1),0/1,13% (2/15),50% (1/2),1/1,1/1,1/1,0/0,0/0
2025 Indian Wells F,L vs Draper,0% (0/8),- (0/0),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2025 Indian Wells SF,W vs Medvedev,36% (4/11),75% (3/4),0/1,18% (2/11),50% (1/2),2/3,2/2,1/1,1/1,0/0
2025 Indian Wells QF,W vs Griekspoor,69% (9/13),67% (6/9),0/3,21% (3/14),0% (0/3),4/5,1/1,0/0,1/1,0/0
2025 Indian Wells R16,W vs Tsitsipas,40% (4/10),75% (3/4),1/1,30% (3/10),67% (2/3),2/3,2/2,0/0,1/1,0/0
2025 Rotterdam R32,W vs Sonego,64% (7/11),29% (2/7),0/1,18% (2/11),50% (1/2),1/1,0/0,2/2,0/0,0/0
2025 Australian Open R16,L vs Sinner,17% (3/18),33% (1/3),0/4,29% (5/17),20% (1/5),1/1,1/1,1/1,0/0,0/0
2025 Australian Open R32,W vs Kecmanovic,32% (8/25),88% (7/8),1/4,23% (6/26),17% (1/6),4/7,3/3,2/3,1/1,0/0
2025 Brisbane R32,L vs Lehecka,40% (4/10),50% (2/4),1/4,45% (5/11),0% (0/5),2/2,0/0,0/1,0/0,0/1
2024 Paris SF,L vs Zverev,18% (2/11),50% (1/2),0/2,40% (4/10),50% (2/4),1/1,0/0,2/2,0/0,1/1
2025 (19 matches),,30.4%,68.3%,15.6%,30.0%,39.5%,86.5%,95.8%,82.6%,100.0%,75.0%
2024 (21 matches),,21.0%,44.3%,8.3%,34.8%,41.0%,92.0%,85.7%,73.8%,80.0%,78.9%
2023 (32 matches),,28.9%,67.4%,16.9%,28.1%,38.9%,81.1%,84.4%,77.4%,92.3%,82.4%
2022 (19 matches),,35.5%,61.7%,30.0%,29.1%,53.0%,87.0%,92.0%,95.0%,90.0%,66.7%
2021 (2 matches),,15.2%,100.0%,11.1%,40.0%,8.3%,75.0%,-,25.0%,-,100.0%
Career (94 matches),,28.3%,63.3%,16.2%,30.3%,40.9%,84.9%,89.7%,78.2%,92.1%,79.5%
