Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),29,1630,22,1907,18,1875,12,1879,20,1763,,,,
2025,15,2580,20,1907,18,1875,17,1879,22,1763,,,,
2024,13,3025,10,1968,11,1914,10,1922,14,1814,341,180,,
2023,8,3660,12,1936,14,1859,9,1917,14,1784,,,,
2022,11,2888,8,2021,5,2000,11,1889,43,1686,,,,
2021,103,740,50,1802,57,1732,39,1772,,,,,,
2020,473,75,,,,,,,,,1696,5,,
2019,1019,9,,,,,,,,,,,,
