Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 US Open R64,L vs Harris,69% (9/13),25% (1/4),0/0,0/0,67% (10/15),0/3,0/1,- (0/0),- (0/0)
2021 US Open R128,W vs Cuevas,75% (12/16),60% (6/10),3/6,1/3,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2020 US Open R64,L vs Caruso,57% (16/28),7% (1/15),1/3,0/0,75% (9/12),1/4,1/2,- (0/0),- (0/0)
2020 US Open R128,W vs Majchrzak,74% (14/19),50% (4/8),3/6,1/1,83% (5/6),0/0,0/0,80% (4/5),60% (3/5)
2019 US Open R128,L vs Chung,70% (19/27),20% (3/15),2/4,0/0,54% (7/13),0/3,0/1,83% (5/6),33% (2/6)
2019 Puerto Vallarta CH R32,L vs Miedler,40% (6/15),0% (0/2),0/0,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2019 Puerto Vallarta CH R64,W vs Pavic,71% (15/21),0% (0/4),2/4,1/1,67% (2/3),1/2,0/0,83% (10/12),33% (4/12)
2019 Leon CH R64,L vs Mansouri,90% (9/10),33% (1/3),0/0,0/0,0% (0/2),0/2,0/1,40% (2/5),20% (1/5)
2019 San Luis Potosi CH R16,L vs Pavic,55% (11/20),60% (3/5),1/1,0/0,60% (6/10),2/4,2/3,83% (5/6),0% (0/6)
2019 San Luis Potosi CH R32,W vs Ofner,61% (11/18),50% (4/8),2/3,1/1,43% (3/7),0/1,0/0,- (0/0),- (0/0)
2019 San Luis Potosi CH R64,W vs Estrella,57% (8/14),56% (5/9),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 Monterrey CH R64,L vs King,82% (9/11),50% (1/2),0/0,0/0,50% (2/4),0/2,0/1,67% (4/6),17% (1/6)
2019 Phoenix CH R64,L vs Evans,23% (3/13),100% (2/2),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 Indian Wells CH R32,L vs Maden,70% (7/10),25% (2/8),0/0,0/0,75% (9/12),3/5,0/1,40% (2/5),20% (1/5)
2019 Indian Wells CH R64,W vs Redlicki,59% (10/17),67% (2/3),2/3,1/1,75% (3/4),3/3,0/0,100% (5/5),40% (2/5)
2019 Cuernavaca CH R32,L vs Lopez Villasenor,53% (8/15),33% (1/3),0/0,0/0,71% (5/7),1/3,0/1,40% (2/5),0% (0/4)
2019 New York Q2,L vs Eubanks,68% (13/19),40% (2/5),1/2,0/1,63% (5/8),2/4,0/1,- (0/0),- (0/0)
2019 New York Q1,W vs Uchiyama,71% (15/21),33% (1/3),2/2,1/1,50% (1/2),0/1,0/0,83% (5/6),33% (2/6)
2019 Dallas CH R32,L vs Gojo,80% (8/10),0% (0/2),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2019 Newport Beach CH R32,L vs Couacaud,67% (8/12),- (0/0),0/0,0/0,50% (2/4),1/3,1/2,- (0/0),- (0/0)
2021 (2 matches),,72.4%,50.0%,50.0%,33.3%,70.6%,0.0%,0.0%,-,-
2020 (2 matches),,63.8%,21.7%,44.4%,100.0%,77.8%,25.0%,50.0%,80.0%,60.0%
2019 (18 matches),,61.8%,33.3%,66.7%,85.7%,57.4%,36.4%,20.0%,70.1%,30.3%
2018 (32 matches),,66.2%,36.4%,58.5%,64.0%,62.2%,46.5%,50.0%,70.1%,41.1%
2017 (38 matches),,64.2%,33.6%,51.8%,60.7%,64.8%,52.9%,55.3%,69.8%,31.0%
Career (183 matches),,64.3%,37.0%,54.3%,61.1%,63.2%,44.0%,41.2%,70.7%,36.4%
